skillid,skillname,category,reviewer,star,title,date,content
B076HWBKQP,District on Deck,Sports,Handley Judge,3.0 out of 5 stars,"Regularly updated, but saccharine sweet","Reviewed in the United States on October 4, 2018","I appreciate the regular updates.  Some suggestions: 1. Don’t include multiple updates from previous days. When listening to Flash Briefing, one must skip four times to get past it!  2. Often informative, but too often a always-look-on-the-sunny-side press releases.  If a reliever imploded, call that out."
B07DKBGBSF,Vikings Flash Briefing,Sports,Mdspurbe,1.0 out of 5 stars,Never current,"Reviewed in the United States on October 22, 2019",Frustrating - have been getting updates that are 1-4 weeks old. Currently gettin update on our preparparing to play chicago - we played them more than 4 weeks ago! would really like this app to work but it is poorly maintained.
B07DKBGBSF,Vikings Flash Briefing,Sports,Alex Walker,2.0 out of 5 stars,hit or way miss,"Reviewed in the United States on January 22, 2019",When they make an updated briefing it's pretty good but one of the voices is named Alexa... This triggers my device every now and again. Typically only updated report once a week which is kind of lame. Turning off till next season.
B07DKBGBSF,Vikings Flash Briefing,Sports,TurtleMan,1.0 out of 5 stars,worthless,"Reviewed in the United States on October 23, 2019",Hasn’t been updated since Sept 29th. And who’s bright idea is it to announce “This is your Amazon Alexa flash briefing?” It wakes Alexa and STARTS YOUR FLASH BRIEFING OVER! I’d give it 0 stars if I could.
B07DKBGBSF,Vikings Flash Briefing,Sports,Amazon Customer,1.0 out of 5 stars,Never updated!,"Reviewed in the United States on July 1, 2019",This flash briefing is never updated.
B07DKBGBSF,Vikings Flash Briefing,Sports,D. White,5.0 out of 5 stars,Great info from the team!,"Reviewed in the United States on June 23, 2018",Another way to get Vikings content thank you!
B07DKBGBSF,Vikings Flash Briefing,Sports,Brad,3.0 out of 5 stars,PLEASE UPDATE!!!,"Reviewed in the United States on August 27, 2019",Last episode was going into last year's playoffs! WTF?? RUNDOWN heard on Facebook are updated. why not here??DUH!!
B07DKBGBSF,Vikings Flash Briefing,Sports,Sean,5.0 out of 5 stars,Skol,"Reviewed in the United States on October 9, 2018",Latest news on the vikes
B07DKBGBSF,Vikings Flash Briefing,Sports,Bridget,2.0 out of 5 stars,Not Updated,"Reviewed in the United States on January 18, 2019",The same flash briefing has been playong for the past three weeks. Update your briefing daily to keep fans interested.
B07B8VDWR7,Hardwood Houdini Daily: for Boston basketball fans,Sports,Cam,3.0 out of 5 stars,Glitchy,"Reviewed in the United States on November 11, 2019","picks up all the headlines but struggles to read the stories.  as soon as the text article being recited is broken up by and advertisement, Alexa just moves to the next story.  this results in many stories being started and not close to being finished, frankly a bit frustrating to listen to in constant succession.  maybe enable a way to listen to the entire article?"
B07HHWMM73,Flyby Fantasy,Sports,Amazon Customer,5.0 out of 5 stars,Flyby Fantasy Works!!!,"Reviewed in the United States on October 21, 2018",This skill helps me not do any research for my upcoming draft!And saved me so much time! Now I have the best team in my leage!
B0711TQZB1,Utah Fishing,Sports,Savvy shopper,3.0 out of 5 stars,No Otter Creek?,"Reviewed in the United States on November 30, 2018","No matter what variation of the name I try, Alexa won’t tell me how the fishing is at Otter Creek. Or Otter “Crick.” Or “Otter Creek Reservoir.”Or .  . . You get the idea.She did tell me the weather in Otter Creek, Florida. Not exactly what I was after."
B0711TQZB1,Utah Fishing,Sports,Tiffany,5.0 out of 5 stars,This is great information!,"Reviewed in the United States on January 20, 2018",Provides you with information on what fish you can catch and where and how to find them.  It's cool.
B0711TQZB1,Utah Fishing,Sports,Crasher,5.0 out of 5 stars,Well done,"Reviewed in the United States on May 12, 2018",Detailed information for the spots I fish. Fun to see what is going on at other areas.
B0711TQZB1,Utah Fishing,Sports,Anne,5.0 out of 5 stars,Makes you want to go fishing this weekend,"Reviewed in the United States on June 23, 2017",This skill gives you regular updates to fishing information across the state of Utah. Really comprehensive and well done!
B01NBVJSJC,basketball doctor,Sports,Amazon Customer,5.0 out of 5 stars,Gets the job done,"Reviewed in the United States on January 23, 2017",Gets the job done
B0714LY8LC,Countdown to Vegas Raiders,Sports,Kairoc whitmore,1.0 out of 5 stars,Garbage,"Reviewed in the United States on August 16, 2017",Truly awful
B073RT61VX,Bundesliga News,Sports,Markus Bee,2.0 out of 5 stars,cuts off early,"Reviewed in the United States on February 24, 2018","It reads only the headline and the first few words of each article. If the headline isn’t straight forward, I have no idea what it was trying to say."
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Willy,3.0 out of 5 stars,So-So,"Reviewed in the United States on September 11, 2018","I installed the skill in August 2018. A month later it continues to regurgitate pre-season news. Sometimes it will have a few recent events, but rarely. I like the ability to filter by teams."
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Kyle,5.0 out of 5 stars,Good news app!,"Reviewed in the United States on August 16, 2017",Good to hear some NFL news while getting up! It could be better if it remembers what was broadcasted and doesn't start over again every time.
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Satyajit Malugu,5.0 out of 5 stars,Helpful skill,"Reviewed in the United States on August 16, 2017",The product helps me keep track of new of my favorite NFL team  ( Seattle Seahawks).
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Sissyll,4.0 out of 5 stars,NFL teams on 1 skill,"Reviewed in the United States on August 22, 2017","Would like to ask about all NFL teams on one skill, instead of having to turn on each team separately."
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Mike Dean,1.0 out of 5 stars,No new news,"Reviewed in the United States on December 15, 2017",Skill just repeats the same old stories starting with Kaepernick. Never changes.
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Sleepy Kitty,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on August 15, 2017",Simple way to get my favorite NFL team game schedule and news!
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,John E. Willis,1.0 out of 5 stars,No Bengals football,"Reviewed in the United States on June 25, 2018",No Bengals
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,竜Ryu龍,4.0 out of 5 stars,Only problem I have. Where are the Baltimore Ravens?,"Reviewed in the United States on October 31, 2017",Best NFL news in terms of being able to select teams I found so far. I found the Seahawks and Detroit Lions but where are the Baltimore Ravens?
B074GFQPT4,Bing Sportscaster NFL Flash Briefing,Sports,Ovi,5.0 out of 5 stars,but we tried to make a useful skill which finds news about your favorite team from ...,"Reviewed in the United States on August 16, 2017","Well I'm obviously biased since I'm the author, but we tried to make a useful skill which finds news about your favorite team from websites such as NFL.com."
B072F82NXS,RotoWire,Sports,Michelle,5.0 out of 5 stars,best fantasy sports website!,"Reviewed in the United States on June 2, 2021","Wouldn't be able to play fantasy without this site. They are on top of it and provide quick, helpful updates...better than any other site. Thank you!"
B072F82NXS,RotoWire,Sports,Sam,5.0 out of 5 stars,Great fantasy news,"Reviewed in the United States on August 16, 2018",These guys are my go to source
B07BT1K3DF,Daily DDT,Sports,Phillip,5.0 out of 5 stars,Nice App.,"Reviewed in the United States on March 17, 2019",I really like this app.
B07BT1K3DF,Daily DDT,Sports,Mlgnicholas,5.0 out of 5 stars,this is great it keeps you in touch with WWE,"Reviewed in the United States on March 28, 2019",it's awesome you should try it
B073B3YYJC,Sports Preview,Sports,Michael Burhans,1.0 out of 5 stars,Doesn't seem to work.,"Reviewed in the United States on November 5, 2017","Unlike the recap, this doesn't seem to work.  I've tried multiple teams from multiple leagues and it can't find anything about any of them. Tried Lions, Steelers, Patriots, Jazz, Pistons, Red Wings, and Nets.  None had any news."
B073B3YYJC,Sports Preview,Sports,Amazon Customer,5.0 out of 5 stars,Staying posted on Cards games!,"Reviewed in the United States on June 29, 2017","I love hreading about Cardinals games but don't always have time... no longer a problem! I just ask Alexa to read the previews for me with this skill. Then I know who's pitching, who's hurt, and who'll win! Feels like living in the future."
B06XWK69DR,PackersWeekly,Sports,Willy,3.0 out of 5 stars,It's Okay,"Reviewed in the United States on October 10, 2017",It would be nice to hear more in depth information.
B06XWK69DR,PackersWeekly,Sports,Amazon Customer,2.0 out of 5 stars,Clunky and Confusing,"Reviewed in the United States on June 3, 2017",Disappointing.  This skill desperately needs an overhaul.
B07B3NHD7M,KPIX 5 San Francisco Bay Area Sports,Sports,Sean,5.0 out of 5 stars,The best sports flash briefing by far,"Reviewed in the United States on October 15, 2018",I don't have time to watch all the games or wait for a set time to watch a newscast but this is highly updated in full video and always gets me caught up.
B07B3NHD7M,KPIX 5 San Francisco Bay Area Sports,Sports,Jessie,5.0 out of 5 stars,Definitely add KPIX to your Alexa skills,"Reviewed in the United States on October 16, 2018","I listen to KPIX every morning, it’s the best way to get my Bay Area news. I also get to watch it on my Show. I don’t have tv, but I get to watch the news when I want to!"
B0755S6YFN,ATP Rankings,Sports,Amazon Shopper,5.0 out of 5 stars,This is so awesome. Come quite handy whenever I want to know ...,"Reviewed in the United States on August 30, 2017",This is so awesome. Comes quite handy whenever I want to know the ratings of any of my favorite players.
B07CMR76GL,World Cup Daily,Sports,Daniel,5.0 out of 5 stars,I really like the daily updates,"Reviewed in the United States on May 10, 2018","I really like the daily updates. Great way to stay informed and get hyped for the World Cup! If you are a sports fan, you should definitely get this!"
B07CMR76GL,World Cup Daily,Sports,juan caraza,5.0 out of 5 stars,Very handy for the World Cup!,"Reviewed in the United States on May 11, 2018",This skill is awesome! It gives you great random data of the different teams! This is perfect for the World Cup aficionado!
B07CMR76GL,World Cup Daily,Sports,LGRicaud,5.0 out of 5 stars,👍🏻,"Reviewed in the United States on May 10, 2018",Just what I needed for the best time in sports!
B07CMR76GL,World Cup Daily,Sports,Tania SD,5.0 out of 5 stars,My favorite skill!,"Reviewed in the United States on May 20, 2018",Great fun updates daily
B07CMR76GL,World Cup Daily,Sports,Dess,5.0 out of 5 stars,Fun daily updates!,"Reviewed in the United States on May 4, 2018","I added this skill to my echo not knowing what to expect and it turned out a great addition. It gives a quick update on interesting facts about the World Cup in a fun way, there is a new update every day and it’s supposed to remain like that during the World Cup as well. Definitely recommend it as a skill if you are into this big sports event"
B07G85YB5G,Banner Morning: IU Hoops News by The Assembly Call,Sports,carl r.,5.0 out of 5 stars,A must for all IU fans,"Reviewed in the United States on September 2, 2018",Banner Morning is a geat way to start the day and keep current on IU basketball news. It is a great addition to AC podcast family and lets me feel like I'm in back in Bloomington
B07G85YB5G,Banner Morning: IU Hoops News by The Assembly Call,Sports,Ravi Jayagopal,5.0 out of 5 stars,Big fan of Jerod Morris,"Reviewed in the United States on September 5, 2018","I love the couple of episodes I listened to. I'm a huge NBA fan, and know a lot about Indiana basketball, from Reggie Miller to the Isaiah Thomas as the coach and Ron Artest.. I mean, Metta WorldPeace, captain Jack, and all the way to Victor Oladipo, but I'm a complete noob when it comes to IIU hoops. And that's why I'm gonna be listening to this show as part of my morning briefing. Great show, guys! Keep up the good work. - Ravi Jayagopal , Podcast host, SubscribeMe.fm"
B06XRGFLS8,90-Second Drill,Sports,Meredith S.,1.0 out of 5 stars,Not Working,"Reviewed in the United States on July 28, 2018","Addes this skill to my new echo dot  and it keeps saying ""not available"".  looking for a difderent skill to get our sports news and updates"
B06XRGFLS8,90-Second Drill,Sports,Adrian K.,5.0 out of 5 stars,Great sports recap,"Reviewed in the United States on February 12, 2018","It does play two briefings back to back as the other reviews mention, but each briefing has different content. I use this daily for a quick recap on all things sports."
B06XRGFLS8,90-Second Drill,Sports,G Dog,1.0 out of 5 stars,Repeats twice,"Reviewed in the United States on March 29, 2017","This loops twice when you invoke it. C'mon, man!!"
B06XRGFLS8,90-Second Drill,Sports,Marnie Breckenridge,5.0 out of 5 stars,So much more interesting than getting a rundown of box ...,"Reviewed in the United States on March 30, 2017",So much more interesting than getting a rundown of box scores. Way faster than listening to 30 minutes of ESPN. 90SD is a winner.
B06XRGFLS8,90-Second Drill,Sports,Jeff V,2.0 out of 5 stars,Repeats,"Reviewed in the United States on April 27, 2017",Liked the content but it repeats twice in the flash briefing.
B06XRGFLS8,90-Second Drill,Sports,David Fink,5.0 out of 5 stars,Great Podcast!,"Reviewed in the United States on March 29, 2017",Awesome way to stay up to date on all things sports!
B06XRGFLS8,90-Second Drill,Sports,Daniel,5.0 out of 5 stars,Great!,"Reviewed in the United States on January 12, 2018",May play twice but there are different stories on both briefings and they are only 90 seconds. Great for morning sports update!
B0741C3285,Fantasy Football News,Sports,Yancey,5.0 out of 5 stars,Quick and to the point.,"Reviewed in the United States on April 23, 2018",Seems a great way to keep track of sentiment towards players.
B0741C3285,Fantasy Football News,Sports,riley w,5.0 out of 5 stars,5 stars!,"Reviewed in the United States on December 2, 2017","It’s great to wake up in the morning, ask Alexa for my flash briefing and get an NFL and fantasy preview from these guys. Quick headlines without all the fluff."
B0741C3285,Fantasy Football News,Sports,Christian,5.0 out of 5 stars,Worth checking out for all Fantasy Football fans.,"Reviewed in the United States on December 5, 2017","It's a flash briefing that does exactly what you expect! News preview, always updated and great quick hits. The voice is the usual Alexa voice you hear on TV and everywhere, so don't sweat it!"
B0741C3285,Fantasy Football News,Sports,Eugene,1.0 out of 5 stars,I....can't.....speak....well,"Reviewed in the United States on August 15, 2017",Sounded like a 70s computer trying to speak.Just...say...no...
B07HJ2CR2J,Locked On 49ers,Sports,D. Louchheim,5.0 out of 5 stars,Super quick update.,"Reviewed in the United States on October 1, 2018",This is super.  I feel so lucky as a 49ers fan to have this update.  It is 1st stop after the weather on my flash briefing. Brian gives me the big stories with a little extra detail and all in about 90 seconds.  It is great.  Every team wishes they had one of these.  Love the Locked on 49ers podcast for my longer dives into 49ers news.
B0834DPVKL,Notre Dame Football,Sports,James Womack,5.0 out of 5 stars,Irish Illustrated,"Reviewed in the United States on December 5, 2020",Love the guys at the Irish Illustrated!
B07KCTT8MQ,Hoosier Sound-Off: IU Sports News by Hoosier Sound,Sports,Sequoia,5.0 out of 5 stars,For IU Basketball Fans,"Reviewed in the United States on November 11, 2018",These guys know their stuff big time. Definitely worth a listen. They're also open to feedback which is great.
B07K44GTC6,Packers News,Sports,Dog Momma,3.0 out of 5 stars,Finish reading the sentence!,"Reviewed in the United States on June 21, 2019","It drives me crazy that instead of reading the whole article, or sentence it just stops. The article must have a click word “more” to be able to continue reading the article, because thats the end of most of the articles she reads. Or she stops with “Also let us know if.......” IF WHAT?"
B07VHB2ZGF,New Orleans Saints Flash News Brief,Sports,Reggie,5.0 out of 5 stars,Great Alexa Skill,"Reviewed in the United States on November 28, 2019",All Saints all the time
B07VHB2ZGF,New Orleans Saints Flash News Brief,Sports,andy,5.0 out of 5 stars,"I say ""what's my news"" and Saints news is now in my morning stream of daily news","Reviewed in the United States on July 25, 2019",WHO DAT!
B078YZ7XDM,Equestrian News,Sports,Jennie Carleton,5.0 out of 5 stars,The Best in the Business Keeps Getting Better!,"Reviewed in the United States on January 29, 2018","As always, Phelps Media Group and Phelps Sports are on the cutting edge! Since I'm rarely able to be at these equestrian events in person, having this feature is especially important and exciting to me. Thank you, Phelps!"
B078YZ7XDM,Equestrian News,Sports,LIU,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 29, 2018",We Love Phelps Media!  They are so progressive!
B078YZ7XDM,Equestrian News,Sports,Lenore,5.0 out of 5 stars,I love that I can access all of the equestrian news ...,"Reviewed in the United States on January 16, 2018",I love that I can access all of the equestrian news on my Alexa in the morning - it really helps me to feel more connected to my sport especially with events going on in different time zones!
B078YZ7XDM,Equestrian News,Sports,Taylor Rains,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 16, 2018",The best way to stay updated on equestrian news and events from around the world!
B078YZ7XDM,Equestrian News,Sports,Rebecca Harris,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 16, 2018","All the latest equestrian news, updated daily!"
B078YZ7XDM,Equestrian News,Sports,Catherine,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 16, 2018",Phelps Sports is the best! So great to catch up on equestrian news so easily.
B078YZ7XDM,Equestrian News,Sports,Walking Battlefield,5.0 out of 5 stars,Love this skill!,"Reviewed in the United States on February 16, 2018",Wonder to have this information so easily available!
B07G39MK7L,Houston Texans Flash Briefing,Sports,H. Williams,1.0 out of 5 stars,"Love the Team, Hate this Briefing","Reviewed in the United States on September 25, 2018","This is updated only once per week...and typically two to three days AFTER the last game. Listening to a 4-second report of the final score TWO GAMES AGO ain't news. There are zero updates during the week about player injuries, lineup changes, press briefings, team standing, scouting report for the upcoming game...nothing. It's less than worthless."
B07G39MK7L,Houston Texans Flash Briefing,Sports,xtcnafive0,1.0 out of 5 stars,Not updated,"Reviewed in the United States on February 18, 2019",Football season is long over and they are still talking about an upcoming Texans game that happened months ago.Disabling the skill after this review.
B07G39MK7L,Houston Texans Flash Briefing,Sports,Cindy G. ,5.0 out of 5 stars,Season Ticket Member,"Reviewed in the United States on October 16, 2019",Briefing is great for weekly updates on the Texans! My favorite team if I might add! I really enjoy receiving the weekly insight on anything I may have missed (in season or off-season). Consistently is up to date and is a great way to stay connected with team!
B07G39MK7L,Houston Texans Flash Briefing,Sports,Jeremy Guillory,1.0 out of 5 stars,doesn't update,"Reviewed in the United States on December 27, 2018",it hasn't updated if 3 weeks!  i font care about our 9 game win streak coming to an end! give us more news than that
B07G39MK7L,Houston Texans Flash Briefing,Sports,Emily Opperman,5.0 out of 5 stars,love it!,"Reviewed in the United States on March 18, 2019","This helps me stay connected to the team during the off-season, which is really important to me as a fan. I enjoy getting weekly updates from Marc. So glad I enabled it!"
B07G39MK7L,Houston Texans Flash Briefing,Sports,Ryan,5.0 out of 5 stars,Texans Fan,"Reviewed in the United States on September 22, 2019",I love this. Helps me stay in tune when I’m traveling. Updates are coming frequently. Good stuff.
B07G39MK7L,Houston Texans Flash Briefing,Sports,Jennifer ,5.0 out of 5 stars,Hits the important stuff,"Reviewed in the United States on January 29, 2020",This is easily my favorite flash briefing account. It’s so much better than 30 minutes of watching ESPN in the morning. Makes it easy to get the top news with the team as quickly as possible.
B07G39MK7L,Houston Texans Flash Briefing,Sports,Kevin,5.0 out of 5 stars,Quick and easy to digest,"Reviewed in the United States on January 29, 2020",Perfect for my morning dose of the Texans. Always gets me caught up on current news I might have missed during the week
B07G39MK7L,Houston Texans Flash Briefing,Sports,C Carlson,5.0 out of 5 stars,AWESOME,"Reviewed in the United States on September 27, 2019",Love love love this! Our family always gets so pumped to hear the Texans flash briefing!
B07WZ882GL,soccer team of the week,Sports,Daniel Y.,5.0 out of 5 stars,Great for knowing current in form player,"Reviewed in the United States on August 25, 2019",It's gonna help for ultimate team
B07WZ882GL,soccer team of the week,Sports,Deep Goon,5.0 out of 5 stars,Gives nice summary of soccer for the week,"Reviewed in the United States on August 27, 2019",Best players of the week are featured
B081B5XF8N,New Orleans Pelicans Flash News Brief,Sports,David,5.0 out of 5 stars,Go Pels!,"Reviewed in the United States on November 11, 2019",love to see the Pelicans in this space!
B081B5XF8N,New Orleans Pelicans Flash News Brief,Sports,Purchased Product on Amazon,5.0 out of 5 stars,"It’s an exciting time to be a Pelicans fan, stay on top of all the news!","Reviewed in the United States on January 30, 2020","With the return of Zion, BI playing like an all-star, and the easiest schedule the rest of the way you gotta stay on top of this exciting young team!"
B0767PGMMD,The Capitals,Sports,Josh Strupp,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on October 11, 2017",Amazing. Get the latest stats and schedule information without lifting a finger. Rock the Red!!
B0767PGMMD,The Capitals,Sports,Edye C.,5.0 out of 5 stars,SWEEEEET! Can't wait to use it during a game ...,"Reviewed in the United States on October 11, 2017",SWEEEEET!  Can't wait to use it during a game.  GO CAPS - demolish the PENS!!
B0767PGMMD,The Capitals,Sports,slamo,2.0 out of 5 stars,No fury....,"Reviewed in the United States on January 1, 2018",She gave us stats but wouldn't play the goal horn or unleash the fury.  She didn't recognize the question.
B0767PGMMD,The Capitals,Sports,Novafyre,1.0 out of 5 stars,not working,"Reviewed in the United States on April 12, 2019",first game of playoff and alexa can't access the skill.
B0767PGMMD,The Capitals,Sports,Author at Home,5.0 out of 5 stars,Good for this capitals fan...,"Reviewed in the United States on February 3, 2018",When I genuinely enjoy about the skill is getting updates and statistics. Couples along with the capitals radio scale - which allows you to listen to caps games on Alexa - I really find this a great worthwhile skill.
B0767PGMMD,The Capitals,Sports,Gloria,1.0 out of 5 stars,Disappointing,"Reviewed in the United States on March 10, 2019",Alexa won't even give me the score of the last game.
B0767PGMMD,The Capitals,Sports,Wolfgang,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on October 11, 2017","Now I never miss an update, go caps!!"
B0767PGMMD,The Capitals,Sports,Joe Faraci,1.0 out of 5 stars,weak,"Reviewed in the United States on January 10, 2019",not sure
B0767PGMMD,The Capitals,Sports,Holly,5.0 out of 5 stars,Unleash the fury!,"Reviewed in the United States on November 12, 2017","I wish you could have Alexa remind you that the game is starting. Otherwise, very fun app!"
B0767PGMMD,The Capitals,Sports,LouLouLovesU,5.0 out of 5 stars,Yessssssss!!!!! Finally!!!!!,"Reviewed in the United States on October 12, 2017","I feel like I’ve been waiting for this FOREVER!!!! I mean you can even UNLEASH THE FURY! Next up, the cup!"
B0767PGMMD,The Capitals,Sports,Sue from DE,5.0 out of 5 stars,Fantastic,"Reviewed in the United States on October 11, 2017",Great App. Now I can keep up with all stats. Love it!
B0767PGMMD,The Capitals,Sports,J.R.,4.0 out of 5 stars,Needs a horn,"Reviewed in the United States on October 12, 2017",Would be great if the horn sounds when we score.
B0767PGMMD,The Capitals,Sports,S. Bassler,5.0 out of 5 stars,Let’s Go Caps!,"Reviewed in the United States on June 1, 2018",Great app. Bring the Stanley Cup to DC for the 1st time!!
B0767PGMMD,The Capitals,Sports,Gwendolyn Morgan,1.0 out of 5 stars,not working,"Reviewed in the United States on April 19, 2019",Unable to access right now
B0767PGMMD,The Capitals,Sports,Wilson43CAPS,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on October 12, 2017",LETS GO CAPS!!!!
B0767PGMMD,The Capitals,Sports,Amazon Customer,3.0 out of 5 stars,Fury!,"Reviewed in the United States on October 12, 2017",This isn’t the right “Unleash the Fury!”
B0767PGMMD,The Capitals,Sports,Brian C.,4.0 out of 5 stars,Goal song?,"Reviewed in the United States on October 12, 2017",I thought it would play “Wicker Man” since it’s the goal song...
B0767PGMMD,The Capitals,Sports,jason ledney,5.0 out of 5 stars,#ALLCAPS,"Reviewed in the United States on October 11, 2017",Let’s Go Caps!
B079HPQJKG,Penguins Hockey Trivia,Sports,Julie Huck,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on February 2, 2018",fun!
B07XPDBLZ1,TUDN,Sports,Adan Medina,2.0 out of 5 stars,No se actualiza diario,"Reviewed in the United States on October 8, 2020","a veces pasan 3 dias sin que ae actualice, es decir, durante tres dias da las mismas noticias."
B07XPDBLZ1,TUDN,Sports,SALVADOR ALVARADO,5.0 out of 5 stars,Excelente información importante,"Reviewed in the United States on October 10, 2019",Muy importante la información gracias que ya tiene la dicha de tener este enlace con alexa y se lo recomiendo a todos los muchas gracias es una gran herramienta para escuchar la información deportiva desde california
B079M765N4,LFC News,Sports,Michael_CW,5.0 out of 5 stars,No update recently,"Reviewed in the United States on September 13, 2020","Hi! Developers,I found that there is no news update for a few weeks recently.Alexa always say, ""LFC News is not available right now"".What's going on?Today is 13-Sep-2020 here.The new season of Premier League has just been begun yet.Please let me, die hard LFC fans, to know that this Alexa Skills is still available or not?Hope it will be resumed for all LFC fans around the world later.Thanks!"
B079M765N4,LFC News,Sports,Askvoco,5.0 out of 5 stars,What a flash briefing should be!,"Reviewed in the United States on July 28, 2019",Thanks!We want to help you reach more people so you can grow this flash briefing's audience! Please take 30s and go to askvoco.com and make a profile as we are finally making voice content discoverable!
B079M765N4,LFC News,Sports,ARJUN NAG P N,5.0 out of 5 stars,Great to keep up to date on LFC,"Reviewed in the United States on March 7, 2018",Minute of LFC news. Perfect for me!
B079M765N4,LFC News,Sports,Todd,5.0 out of 5 stars,The best football family in the world,"Reviewed in the United States on June 5, 2018",Fantastic! YNWA
B01N0RCXPJ,Indian Cricket Facts,Sports,Ryan J,5.0 out of 5 stars,Awesome!!!,"Reviewed in the United States on July 8, 2020",My go to source for all my cricket tidbits. Love this app!!!
B01N0RCXPJ,Indian Cricket Facts,Sports,srkvintage,5.0 out of 5 stars,For starters,"Reviewed in the United States on December 18, 2016",Good basic skill
B072TNPBN1,Broncos Fan,Sports,AlaskaBarbi,2.0 out of 5 stars,Doesn't know preseason,"Reviewed in the United States on August 25, 2017","For a Broncos related skill, it isn't up to date without including news from the preseason. Trades, starting QB  update and and other important preseason statuses should be included in this skill."
B072TNPBN1,Broncos Fan,Sports,Nick Edwards,1.0 out of 5 stars,Installed and doesn't work.,"Reviewed in the United States on September 15, 2017",I installed this skill and activated it. I then asked Alexa to open the skill and the Echo would blink twice and do nothing else. I then tried to ask Alexa questions about the Broncos and she would responded that she didn't know. I removed the skill and reinstalled the skill and got the same result.I emailed support about the issue and they tolde me to remove the skill and install the skill again. I did. And no difference. Support gave me a number to call and I was told the same thing as the first support said to do. So this skill didn't work for me.
B072TNPBN1,Broncos Fan,Sports,Nicole Antonucci,5.0 out of 5 stars,Love this skill,"Reviewed in the United States on September 6, 2017",Love this skill! It is really going to help me stay on track of the team and all important data I need for the season!
B01NAUB9YE,(Unofficial) NBA News Flash Briefing from ESPN,Sports,Jody B.,4.0 out of 5 stars,NBA News delivered to your flash briefing from the ESPN NBA RSS,"Reviewed in the United States on January 21, 2017",NBA News delivered to your flash briefing from the ESPN NBA RSS feed.  Nice skill
B09H3DS4CR,CBS Sports Fantasy Football Today,Sports,Bonkaru,5.0 out of 5 stars,Fantasy Football Today Review,"Reviewed in the United States on October 12, 2021","Highly recommended!  Very informative, lots of fantasy football information!  The host (Adam) can be a bit whiny, but whatever.  Plus do the opposite with the advice Adam gives and you’ll go great in your fantasy football league.  Keep up the good work guys!!"
B09H3DS4CR,CBS Sports Fantasy Football Today,Sports,Des Donlon,5.0 out of 5 stars,The Only Fantasy Football Pod I Listen To,"Reviewed in the United States on October 13, 2021",I'm new to the world of FF and have learned a ton listening to these guys. It's week 5 and I'm dominating my league at work thanks to this pod. Keep up the good work!
B09H3DS4CR,CBS Sports Fantasy Football Today,Sports,MSchrag,5.0 out of 5 stars,Awesome show,"Reviewed in the United States on October 13, 2021",Just added this to my briefings. Love the quick info to get my lineups ready!
B07DM8RL5M,Telemundo Deportes,Sports,A.  Razo,2.0 out of 5 stars,Just soccer.,"Reviewed in the United States on March 4, 2020","Have to delete this skill because it is just specialized on memtioning soccer, I mean, specificaly soccer, no other sports were mentioned while I had this skill."
B07DM8RL5M,Telemundo Deportes,Sports,Dr. BuBu,1.0 out of 5 stars,Old ne,"Reviewed in the United States on June 12, 2018",Same news every day? It keeps in saying the soccer match between Argentina amd Israel was canceled. That happened 6 days ago. No update info provided. This is a dead skill.
B07DM8RL5M,Telemundo Deportes,Sports,Felipe Ramirez,4.0 out of 5 stars,Works fine and clear,"Reviewed in the United States on June 23, 2018",Not sure why they mention is not working but it does provide news updates. It does not responds to question but it does gives you a briefing in Español of Deportes news updates.
B07WGVZJK9,SEN,Sports,arun ,5.0 out of 5 stars,Wonderfull Skill,"Reviewed in the United States on November 10, 2019",I really enjoy this skill. The 24/7 stream is a great one. I always tune into this.
B07HYYGQZ5,AS,Sports,Amazon Customer,4.0 out of 5 stars,está bien,"Reviewed in the United States on June 24, 2021",Nos da los titulares y luego nos lee el artículo
B07HYYGQZ5,AS,Sports,jonqui cox,1.0 out of 5 stars,no abre,"Reviewed in the United States on January 7, 2020",no abre
B07GWFLZFZ,UFC Octagon News,Sports,Murph,5.0 out of 5 stars,better than anything else,"Reviewed in the United States on July 26, 2019",Its the most useful UFC app so far. with that said there is room for improvement
B07GWFLZFZ,UFC Octagon News,Sports,Matthew Hanson,4.0 out of 5 stars,Great for UFC results,"Reviewed in the United States on December 1, 2018",Just tested out this skill. Only complaint I have is that when I said previous event it pulled the results for UFC Bejing instead of the Ultimate Fighter Finale event from last night.
