skillid,skillname,category,reviewer,star,title,date,content
B07GFLKYYZ,Entrepreneurs On Fire with John Lee Dumas,Business & Finance,CK,5.0 out of 5 stars,My favorite podcast now accessible with Alexa,"Reviewed in the United States on August 26, 2018","I don't have an iPhone, so it's not super easy to access my favorite podcasts. That's why I was excited to hear that EOFire was on Alexa Skills! I can listen anytime and continue to get inspiration and tactics to grow my business."
B086JTWWQK,Business Buffet Bite,Business & Finance,",Phil Anderson",5.0 out of 5 stars,Wow! Informative AND entertaining!,"Reviewed in the United States on March 30, 2020",These guys a great! I am so happy to have stumbled upon them!
B07DGT9SDW,Simone Vincenzi Talks Business,Business & Finance,Shelly,5.0 out of 5 stars,A Daily Must Listen!,"Reviewed in the United States on June 5, 2018",Excellent information for your business and life. It's like having a free personal coach right in your home to get expert advice anytime! Anxious to become a regular podcast listener as well!
B09DXJHDMM,Emprise Bank,Business & Finance,Ryan Hennes,5.0 out of 5 stars,This is amazing!,"Reviewed in the United States on September 18, 2021",I can transfer money while cooking dinner. Hands-free and easy peasy!
B08G1LBTJ7,Corporate Roadshow,Business & Finance,Tom Bustamante,5.0 out of 5 stars,Look forward to CEO interviews,"Reviewed in the United States on August 21, 2020","i look forward to new interviews and investor content that can be listened to at home, or over the weekends"
B07RDP4KHC,BWF Envirotec,Business & Finance,Bonnie Snyder,5.0 out of 5 stars,FANTASTIC marketing piece!,"Reviewed in the United States on May 8, 2019",I love the feel of the conversation. This is informative and welcoming. Great way to market your products and services in a high tech environment.
B07RDP4KHC,BWF Envirotec,Business & Finance,MattD,5.0 out of 5 stars,Great Company Overview,"Reviewed in the United States on May 8, 2019",I like the flow and overview it gives of the company.  Interesting pictures for those using a Show.
B07RDP4KHC,BWF Envirotec,Business & Finance,Bpark1965,5.0 out of 5 stars,Watch the Video!,"Reviewed in the United States on May 8, 2019",So cool that I can see the company's video right on my echo show!  Plus lots of great info about what they have going on.
B08PBMTY1H,SurePeople,Business & Finance,Adam Schneider,5.0 out of 5 stars,Incredible AI coaching application,"Reviewed in the United States on December 8, 2020","SurePeople is pushing the boundaries of how we think about relationships. With this new Alexa skill, it’s now possible to remove the potential of 3rd party bias and participatory reluctance to get true and authentic insights about your self in relation to others. It truly lays the groundwork for building connective and meaningful relationships."
B08PBMTY1H,SurePeople,Business & Finance,sean flynn,5.0 out of 5 stars,Outstanding platform!,"Reviewed in the United States on December 11, 2020",Surepeople's cutting edge People Analytics platform is a gane changer. Fantastic tool that helps organizations develop both high performing ndividuals and teams by building stronger and deeper connections. Love the Alexa function!
B08PBMTY1H,SurePeople,Business & Finance,Phyllis M Millikan,5.0 out of 5 stars,Build positive relationships,"Reviewed in the United States on December 10, 2020",SurePeople delivers peronalized coaching on demand.  It leverages your personal psychometric data and that of the colleague you requested to provide communication coaching advise.  Fantastic tool!
B072ZQGRVF,Bitcoin Reporter,Business & Finance,Vanessa Wang,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on July 31, 2017",Great skill!
B071J86BJN,Job Hunt,Business & Finance,Amazon Customer,1.0 out of 5 stars,skill sucks,"Reviewed in the United States on November 26, 2019","way to many options, does not connect to linkedin, no help function, way to much friction in the process. My Career Fit is the best job search skill way better and easier"
B06XKX5HJX,WIRED Business,Business & Finance,C,4.0 out of 5 stars,Spoken Narration of Wired Articles,"Reviewed in the United States on April 4, 2017","This ""flash briefing"" skill opens with a 15 second ad (not a great start) but then jumps into a spoken edition of Wired. Spoken edition is a narrative reading of the articles on Wired's site.This mornings first article was a 1500 word piece on a relevant topic that is in the news and the narration lasted about 9 minutes. Then it launched the same ad, and started onto the next article on the site.Unfortunately because it's a flash briefing you can not skip from one article to the next, instead ""Alexa, Next"" moves you to the next part of your flash briefing (i.e. weather, etc.). No idea how long it'll keep going since I prefer my flashing briefing to be short headlines. It does however update daily.If you prefer longer form flash briefings though this is a great supplement to other in depth business podcasts."
B0826MRPF9,Market Hotline,Business & Finance,Kelly T,5.0 out of 5 stars,Discount to use here,"Reviewed in the United States on December 9, 2019",I've used this service elsewhere. Don is the greatest market timer anywhere. His calls are amazing. Now more convenient to use than ever
B0826MRPF9,Market Hotline,Business & Finance,fred,5.0 out of 5 stars,absolutely the finest,"Reviewed in the United States on December 1, 2019",these are the most knowledgeable men in the stock market timing business
B079Y2FQCM,FuturesCom Investment Publications ,Business & Finance,Amazon Customer,5.0 out of 5 stars,Great stock Market Information,"Reviewed in the United States on February 26, 2018",Great weekly market run down. Anybody investing in the stock market or futures should check this out!
B07CQ8TGSJ,Audio Dash Updates,Business & Finance,Stuart Crane,5.0 out of 5 stars,I listen every single day!,"Reviewed in the United States on July 19, 2018","Love this podcast / flash briefing skill!  I added it in my Flash Briefing, but I love to just say ""Alexa, open Audio Dash Updates"" and get it IMMEDIATELY instead of having to wait for it to come as part of my (long) Flash Briefing.  Ski talks about all kinds of Alexa skill development, connecting up dashboard data, and even has promos of Billy Dee at the end some days.  Great stuff.  ""Today is going to be just about a good a day as you make it!""."
B07CQ8TGSJ,Audio Dash Updates,Business & Finance,Jeff Ski Kinsey,5.0 out of 5 stars,A podcast that is actually a custom skill,"Reviewed in the United States on May 6, 2018","Another great skill from the pros in Wooster. The Agile Audio Dashboards team is quick to credit ""Greg"" with creating this custom skill to augment their flash briefing. Can't wait to see what is next from the innovate team from NorthEast Ohio. Job well done!"
B072111RHR,Ethereum Price Checker,Business & Finance,Diana,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 3, 2018","Does what it needs to do, gets me the current price."
B08J3KJSJD,Illuminated Advisors Audio Blog,Business & Finance,Anna Shea,5.0 out of 5 stars,great podcast!,"Reviewed in the United States on October 1, 2020",marketing tips for financial advisors that can really make your strategy shine!!!
B06Y358TFS,3dcart,Business & Finance,Jimmy Rodriguez,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on December 15, 2017",Great app for businesses to check online sales at any time!
B01L0ALM50,YNAB,Business & Finance,msurtees,5.0 out of 5 stars,Indisp,"Reviewed in the United States on January 8, 2017","This app will get you out of debt. Seriously.Having a quick answer to ""how much can I spend on dining out""  means quick info which means that it's much easier to stay on track.I had no idea this Alexa skill even existed until I was browsing. Best skill out there"
B01L0ALM50,YNAB,Business & Finance,Discerning Consumer,3.0 out of 5 stars,YNAB rules but with Alexa (meh),"Reviewed in the United States on June 2, 2017","First let me say I absolutely love YNAB, no exaggeration it changed our family's life (with Dave Ramsey). But we integrate Alexa into our home to make certain tasks easier. YNAB on Alexa does not make YNAB tasks easier, I end up spending more time fixing what I did via Alexa than if I had just waited to enter transactions on the PC. The inquiries seem to work well (what's my balance in such and such category) but entering transactions feels cludgy and does not save me time. I'm probably going to disable the skill, but will to continue use YNAB on the web and iOS. Now if I could get reports and search on iOS, I could die happy!"
B01L0ALM50,YNAB,Business & Finance,C. A.,4.0 out of 5 stars,Great app! Literally the app of my dreams,"Reviewed in the United States on October 28, 2017",I was half asleep and though: it would be cool if Ynab connected to Alexa...behold it's here!  Has the features I need and feel proud the company continues to innovate with it's revenues from subscription fees. Well worth the annual fee for Ynab.Please add functionality for adding payee info on future development!
B01L0ALM50,YNAB,Business & Finance,Nathan Sales,4.0 out of 5 stars,Great companion to YNAB,"Reviewed in the United States on June 12, 2017","This skill is very easy to use and largely does what you would expect out of a financial skill.I would give it five stars, but for the fact that it does have trouble recognizing a few account names.One recommended improvement would be the ability to enter a Payee when entering a transaction."
B01L0ALM50,YNAB,Business & Finance,Alex S.,3.0 out of 5 stars,"Is okay, but Alexa needs to stop talking.","Reviewed in the United States on June 1, 2017","The Alexa app works fine. You cannot choose payee, so you need to adjust from your phone or computer afterwards. It's slower to use than inputting on a screened device. They made Alexa talk or play stuff, too much. She has something to say after you end your session and any time you add something."
B01L0ALM50,YNAB,Business & Finance,Shawn,5.0 out of 5 stars,Works as described.,"Reviewed in the United States on November 5, 2016",Connected to my budget very quickly and easily. Reads off balances in categories with no problem. Everything has worked as expected. Great work YNAB!
B01L0ALM50,YNAB,Business & Finance,Mark Moellenhoff,5.0 out of 5 stars,Wonderful!,"Reviewed in the United States on December 30, 2016",Really nice way to get to my budget amounts when I'm in a hurry.
B01L0ALM50,YNAB,Business & Finance,Adam Porter,4.0 out of 5 stars,Great App Despite Alexa's Capabilities,"Reviewed in the United States on June 2, 2017","This app works well, but it's on Alexa to improve her recognition. True, I have some uncommon names for my budget categories, and I know it will get better."
B01L0ALM50,YNAB,Business & Finance,DaveC,4.0 out of 5 stars,Nice easy way to check my budget,"Reviewed in the United States on February 21, 2018",I love that I can check on my budget quickly without opening an app or logging into a webpage.  Use it often for just checking how much is in a budget category before deciding to buy something.  So far it has worked well and saved me time.  Not sure I like that its called Why Nab though..  Wish it also responded to Y N A B (Why N AY Bee)
B01L0ALM50,YNAB,Business & Finance,Roylene Stinson,5.0 out of 5 stars,Great!,"Reviewed in the United States on June 5, 2017",YNAB rocks!  and so does Alexa. It's handy to find out what your balances in your catagories are without having to get a device out or even having to touch one.  😁
B01L0ALM50,YNAB,Business & Finance,The Tech eMom,2.0 out of 5 stars,Doesn't recognize my accounts,"Reviewed in the United States on February 3, 2018",Great in concept but it doesn't recognize my accounts
B01L0ALM50,YNAB,Business & Finance,Jordan Barr,5.0 out of 5 stars,Works As Expected,"Reviewed in the United States on March 30, 2017",Works great!  Quick and easy way to check balances.
B01L0ALM50,YNAB,Business & Finance,Kevin Elms,2.0 out of 5 stars,Problems with Account Names,"Reviewed in the United States on November 4, 2016",Seems to work but having a lot of problems selecting an account. &quot;Cash&quot; didn't find at all. &quot;Cash box&quot; said it did not exist but it does.
B01L0ALM50,YNAB,Business & Finance,Trenton reader,5.0 out of 5 stars,Love this!!,"Reviewed in the United States on November 17, 2016",Love this!! Talk about listening to and serving customers. I tell everyone about YNAB and this reinforces it even more.
B01L0ALM50,YNAB,Business & Finance,CateS50,5.0 out of 5 stars,Very helpful,"Reviewed in the United States on December 30, 2016","I love the fact that I can find the balance in any category immediately. My son uses it to find out how much is in his allowance category, which eliminates arguments."
B01L0ALM50,YNAB,Business & Finance,Sam L. Elowitch,2.0 out of 5 stars,Why Does Alexa Neither Ask For Nor Record the Payee???,"Reviewed in the United States on September 12, 2018",This is a very promising skill but Alexa fails to ask me who the payee is. That's a rather important detail. Why was this left out??
B01L0ALM50,YNAB,Business & Finance,Riley Peper,5.0 out of 5 stars,Nice job!,"Reviewed in the United States on July 15, 2017","Works surprisingly well! I do wish it were able to add Payee names, but I can see where that might be a struggle to program."
B01L0ALM50,YNAB,Business & Finance,Steven,3.0 out of 5 stars,Occasionally can't find account to put my purchase in,"Reviewed in the United States on June 1, 2017",Sometimes when I try to enter a purchase it can't find the account to put it in so I have to put it in a random one which is annoying. Other than that it's great.
B01L0ALM50,YNAB,Business & Finance,S. Thimsen,1.0 out of 5 stars,Account names not recognized,"Reviewed in the United States on February 7, 2017","This will correctly retrieve my budget balances, but when trying to input new transactions, it won't recognize any of my account names."
B01L0ALM50,YNAB,Business & Finance,Terri Hogan,5.0 out of 5 stars,Money magic!,"Reviewed in the United States on June 1, 2017","Love this skill!  I can feel like I have a handle on my budget (including particular categories) any time.  Not sure how it works - but live the ""magic"" of YNAB and Alexa 😊"
B01L0ALM50,YNAB,Business & Finance,Brian,5.0 out of 5 stars,Works as expected,"Reviewed in the United States on June 2, 2017",Seems to work well for me.  I find though that I reach for my phone or hit the web app before I remember I can use the Echo.  Ynab though as a budgeting platform has changed my life with and without Alexa.
B01L0ALM50,YNAB,Business & Finance,Patricia L Leimer,1.0 out of 5 stars,Great in concept,"Reviewed in the United States on June 1, 2017","Great in concept....but.....Alexa can't seem to understand the names of many of my categories. I've tried renaming several times with the same effect. Were talking names such Clothing.Other reason for the 1-star....YNAB needs to spend more time on their web interface and updating their iOS app then playing around with Alexa. Not happy about the ""new"" YNAB...development is extremely slow and things such as basic filtering and having consistent transaction downloads for most of my financial institutes is sorely lacking. I'm actively looking for a replacement."
B01L0ALM50,YNAB,Business & Finance,beckybarnes7814,5.0 out of 5 stars,This is awesome!,"Reviewed in the United States on November 18, 2016",Works great
B01L0ALM50,YNAB,Business & Finance,Michelle,5.0 out of 5 stars,Love it,"Reviewed in the United States on January 26, 2017","So great to be able to check balances and add receipts on the fly.YNAB team should brag about this more, it's my favorite Alexa skill."
B01L0ALM50,YNAB,Business & Finance,Vivian Frederick ,5.0 out of 5 stars,"Absolutely love YNAB, and this just made ten times better!","Reviewed in the United States on January 17, 2017","Now we just YNAB our transactions after we get home and we are throwing out or organizing receipts.. Just tell her to add any amount of a purchase to any transaction, or ask her for your grocery balance while making your grocery list! So convenient. Love YNAB"
B01L0ALM50,YNAB,Business & Finance,David B.,2.0 out of 5 stars,Waste of time,"Reviewed in the United States on June 1, 2017",Couldn't find the To be Budgeted category. What?Needs to be able to answer this question. What was the last deposit? Very basic and I'd guess pretty common question.
B01L0ALM50,YNAB,Business & Finance,gboruk,5.0 out of 5 stars,Alexa + YNAB = ♥️,"Reviewed in the United States on December 30, 2016",Love having access to my budget Via Alexa. Love YNAB! It has completely changed our lives.
B01L0ALM50,YNAB,Business & Finance,Nick,5.0 out of 5 stars,Works like a charm!,"Reviewed in the United States on November 3, 2016",So cool! Works like a charm. Very happy to see they are trying new things and this is a great new spin on budgeting.
B01L0ALM50,YNAB,Business & Finance,Jeff,4.0 out of 5 stars,Work find for me,"Reviewed in the United States on November 4, 2016","Followed the instructions and it worked fine.  I only tried a few thing, but it pulled the information up with no problems"
B01L0ALM50,YNAB,Business & Finance,db,1.0 out of 5 stars,Doesn't recognize category names,"Reviewed in the United States on February 12, 2017",Doesn't seem to recognize anything I say.
B01L0ALM50,YNAB,Business & Finance,ldt,5.0 out of 5 stars,YEAHH!!,"Reviewed in the United States on November 4, 2016","Yeah, now if you can do all the reports as in the old YNAB and add totals when selecting in an account as was possible in the old YNAB, you are GOLDEN!"
B01L0ALM50,YNAB,Business & Finance,Colm W,1.0 out of 5 stars,No bank feeds for overseas customers which is the whole point of the app.,"Reviewed in the United States on January 23, 2018",didn't work for me as the bank feeds don't work overseas.
B01L0ALM50,YNAB,Business & Finance,Joshua,5.0 out of 5 stars,Favorite Alexa Skill,"Reviewed in the United States on February 19, 2017","Fun, effective way to enter transactions or check balances in YNAB. Sign-offs are the best."
B01L0ALM50,YNAB,Business & Finance,lillegend,1.0 out of 5 stars,Won't let me link account,"Reviewed in the United States on September 25, 2016",Won't let me link account.  It says they are rolling out new features.
B01L0ALM50,YNAB,Business & Finance,AMANDA LAPIERRE,1.0 out of 5 stars,doesnt link account,"Reviewed in the United States on October 20, 2016",it wont let me link account either
B01L0ALM50,YNAB,Business & Finance,Amazon Customer,1.0 out of 5 stars,Useless,"Reviewed in the United States on November 3, 2016","Useless. Maybe I'm an idiot, but I can't figure out how to get it to work with the version of ynab that I own. I'm assuming it just works with the garbage version that you have to pay for every month."
B01L0ALM50,YNAB,Business & Finance,BrittanyAlexis,1.0 out of 5 stars,Annual fee,"Reviewed in the United States on June 6, 2017",They want to charger an annual fee too be able to use the app. No thank you. I'll pass.
B079C52VZ8,Cleverbot one,Business & Finance,James Gockel,1.0 out of 5 stars,booooo,"Reviewed in the United States on August 6, 2021",remove this app! bring back cleverbot
B079C52VZ8,Cleverbot one,Business & Finance,Jason,1.0 out of 5 stars,this isnt cleverbot artificial AI,"Reviewed in the United States on October 28, 2020",this isnt cleverbot artificial AI
B0872H33CZ,Knoxville TVA Employees Credit Union,Business & Finance,D Hurst,5.0 out of 5 stars,Simple and Necessary,"Reviewed in the United States on May 4, 2020",Thank you TVA for offering another way to help your members. This will prove to be useful in my every day life.  Set-up was easy and so far it seems to work great.
B0872H33CZ,Knoxville TVA Employees Credit Union,Business & Finance,Amazon Customer,5.0 out of 5 stars,Works great!,"Reviewed in the United States on April 16, 2020",I am so glad the Credit Union is offering yet another way to do business remotely! This gives me all I need quickly and easily! Thanks KTVAECU!
B0872H33CZ,Knoxville TVA Employees Credit Union,Business & Finance,Pam Weston,5.0 out of 5 stars,Easy way to access my account balances and make transfers.,"Reviewed in the United States on April 16, 2020",The skill was easy to setup and link my accounts.
B074T1SVPT,BuyAFloridaVacationHome.com Hot Sheet,Business & Finance,DeborahH,5.0 out of 5 stars,A smart way to put technology to work,"Reviewed in the United States on September 5, 2017",I was privileged to have a demo before I even came to Amazon to add this skill. It struck me as an easy-to-use time saver when wanting to find a new home. I think it will be a great tool for agents to hook their customers up with.
B01FUNSD32,Indicators,Business & Finance,David Conroy,5.0 out of 5 stars,Thank you!,"Reviewed in the United States on May 28, 2016",Incredibly useful!
B01FUNSD32,Indicators,Business & Finance,Raymond N. Asti,5.0 out of 5 stars,nice app,"Reviewed in the United States on June 19, 2016",Nice
B0742K1Q1Q,S&P 500 Open Price,Business & Finance,Jerry Olsen,1.0 out of 5 stars,Yesterday's price,"Reviewed in the United States on November 22, 2017",useless
B076BY8MGB,Earl Hall Studio,Business & Finance,MagePro,5.0 out of 5 stars,A Great Way to Start a Long Day of VO!,"Reviewed in the United States on December 22, 2017","My only wish is that it would automatically come on when the program starts as an option.  Other than that very small 'thing,' I think this is a great thing to have as an encouragement for those starting or even looking for new venues in the VO business."
B076BY8MGB,Earl Hall Studio,Business & Finance,John,5.0 out of 5 stars,Always something to keep you motivated!!,"Reviewed in the United States on October 24, 2017","Love starting out the day with, Earl. You will accomplish what you think about."
B076BY8MGB,Earl Hall Studio,Business & Finance,Name:  CONCHITA CONGO/Courageous Cancer Chic,5.0 out of 5 stars,Earl Is The VO Pearl!,"Reviewed in the United States on October 12, 2017","What an inspiring way to start my day! Coffee with Earl, then I go into my studio to rock the mic!"
B086DQJ6NP,Laws of Insider Trading,Business & Finance,Perjian,1.0 out of 5 stars,dead skill,"Reviewed in the United States on January 17, 2022",why is it even in here? it's a dead skill with no function!
B07BPFHVZW,Revive Conference,Business & Finance,Amazon Customer,5.0 out of 5 stars,Very inf,"Reviewed in the United States on March 29, 2018",Super helpful. Especially love the restaurant partic
B09PRHY93V,The Workplace Minute powered by H3 HR Advisors,Business & Finance,Steve Boese,5.0 out of 5 stars,Thanks for listening to the Workplace Minute!,"Reviewed in the United States on March 1, 2022",Join us 2 - 3 times each week for a quick take on the most important issues impacting work and the workplace. Powered by H3 HR Advisors.
B078Y3XZQQ,Bitcoin Price,Business & Finance,Angie in Montana,5.0 out of 5 stars,Great concept,"Reviewed in the United States on January 16, 2018",I'm looking forward to more frequent updates!
B078Y3XZQQ,Bitcoin Price,Business & Finance,Todd Miller,1.0 out of 5 stars,"Says god bless, waste of time","Reviewed in the United States on March 1, 2018",Keep your religion out of my Alexa. I’ve got no time to listen to ramblings about god or PSA’s about trading.  Give me the price and shut up
B078Y3XZQQ,Bitcoin Price,Business & Finance,Helen Lutkiewicz,5.0 out of 5 stars,5 Stars,"Reviewed in the United States on January 22, 2018",Advantageous program. looking forward to the updates regularly
B078Y3XZQQ,Bitcoin Price,Business & Finance,Jia,5.0 out of 5 stars,Stay updated with the LATEST BITCOIN PRICE!,"Reviewed in the United States on January 17, 2018",It's so good to get the latest bitcoin price and staying on the top. Earlier I used to go inside my mobile app or google but now I have this amazing skill for the updated bitcoin pricing. Thanks
B07VCCGPXS,Last Week Expense from QuickBooks with voice,Business & Finance,Jerry Kapchan,2.0 out of 5 stars,Does Not Give Expense Details,"Reviewed in the United States on February 15, 2020",Seems only to give a total from last weeks expenses and no details of those expenses. I was hoping it would in addition to giving last week expenses a detailed list of what the expense transactions were.
B073F2Z965,bitcoin facts,Business & Finance,D&K,3.0 out of 5 stars,nice,"Reviewed in the United States on March 22, 2020","many times it just tells you the price, but the other half of the facts is useful and interesting.but the more i use it the more I'm starting to see that there are only about a dozen responses."
B07PJQCNFN,Deloitte Podcasts,Business & Finance,bc44,5.0 out of 5 stars,My go-to podcast app!,"Reviewed in the United States on March 8, 2019","Love this app. Easy to use, and they have a wide variety of content that's updated regularly. I check in weekly to listen to the latest podcasts from Deloitte insights."
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Jason Fields,5.0 out of 5 stars,Stoked to get access to this on Alexa,"Reviewed in the United States on March 8, 2019","It's ver convenient to be able to get this great thought leadership through Alexa.  And it doesn't matter which device!  I can get it on my Echo, Echo show, Alexa app on my phone and even my FireStick.  Wish more brands did this."
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Gavin,5.0 out of 5 stars,Love the podcasts,"Reviewed in the United States on September 9, 2020","Great business-related podcasts, and its super easy to listen in the evenings when I'm cooking dinner. I just fire up the app and listen to whatever is new."
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Costee,5.0 out of 5 stars,Such great content at my fingertips,"Reviewed in the United States on September 9, 2020",I love being able to easily access all this thought leadership  - especially handsfree while I'm driving.
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Nick,5.0 out of 5 stars,Great content!,"Reviewed in the United States on September 20, 2019",This has some great content and I like being able to find podcasts by topic.
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Alex Dunn,5.0 out of 5 stars,Podcasts on Podcasts,"Reviewed in the United States on September 9, 2020",There seems to be a podcast for just about everything!
B07PJQCNFN,Deloitte Podcasts,Business & Finance,marty leonard,5.0 out of 5 stars,Great insight on Deloitte,"Reviewed in the United States on March 6, 2019",The podcast is great! i listen to it while im eating my breakfast in the morning to get my day started.
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Aadu Pirn,5.0 out of 5 stars,Nice commute information,"Reviewed in the United States on September 16, 2019",Great info during my commute!
B07PJQCNFN,Deloitte Podcasts,Business & Finance,Amazon Customer,5.0 out of 5 stars,great app!,"Reviewed in the United States on September 9, 2020",one of my favorite podcast apps to listen to while at home cooking! highly recommend.
B07SB62T78,Star One,Business & Finance,mdpdx,5.0 out of 5 stars,This works like a charm!,"Reviewed in the United States on September 12, 2021",Very convenient to use and way to setup!
B07SB62T78,Star One,Business & Finance,oltfxpdqimvi,5.0 out of 5 stars,Works like a charm!,"Reviewed in the United States on May 23, 2019",Five star skill!
B07GJKFWB9,Foundations with Jeremy Streten,Business & Finance,Jeffrey Smith & Sebrina Smith,5.0 out of 5 stars,Everyone with a small business should listen to this!,"Reviewed in the United States on August 17, 2018","This Flash Briefing features Jeremy Streten and his partners, who run Foundations, based on their ""Business Legal Lifecycle."" Every day, Jeremy gives tips and information for small businesses on what they should be doing - from a legal standpoint - at each time of their company to help them succeed. Highly recommended!"
B01DJ7Z29Y,Exchange Rate Service,Business & Finance,George,1.0 out of 5 stars,avoid at all costs,"Reviewed in the United States on July 3, 2016",this is too broken to use.Dumb thing refuse to relinquish alexa
B075QJLKPW,CloudCheckr News,Business & Finance,MyHonestOpinion,5.0 out of 5 stars,Interesting and informative,"Reviewed in the United States on September 26, 2017",Changes every time with new Best Practice Check
B078T4QYNM,DC Government Status,Business & Finance,Natarajan,5.0 out of 5 stars,Very convenient,"Reviewed in the United States on January 5, 2018",Very convenient to use than a mobile app.
B07FKNRPB6,The Mortgage Minute,Business & Finance,Chelsea Peitz,5.0 out of 5 stars,High value briefing!,"Reviewed in the United States on November 5, 2018",Quick insights on today’s mortgage market and actionable tips you can implement today!
B07FKNRPB6,The Mortgage Minute,Business & Finance,Geoff Zimpfer,5.0 out of 5 stars,Very Insightful!,"Reviewed in the United States on March 17, 2019",Good info that helps me stay informed on the housing market and understand financing to help me make informed choices!
B079R8XTY6,Crypto Flash - Cryptocurrency & ICO Tracker,Business & Finance,Heath Bohman,5.0 out of 5 stars,Very good!,"Reviewed in the United States on March 8, 2018",A much needed skill! Has a lot of information!
B079R8XTY6,Crypto Flash - Cryptocurrency & ICO Tracker,Business & Finance,NICK ROSS,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on May 6, 2018",Awesome App!
B07JYMJBFJ,Bitcoin Updates,Business & Finance,jmt,5.0 out of 5 stars,Great Updates!,"Reviewed in the United States on October 29, 2018",Quick and great updates on all things bitcoin.
B07QMK92GN,Branding Bites,Business & Finance,Genie Dawkins,5.0 out of 5 stars,Branding Doesn't Have to Bite!,"Reviewed in the United States on April 15, 2019","Wow! As an entrepreneur one of the things that I find hard is the concept of Branding. It seems  like a huge puzzle with so many pieces. Famira has made me feel like I can do this! These bites have given me hope. When she says ""Stimulate the soul of your audience"" and explains how to do that in small ways. It gives me new life ! Check this out and connect with your tribe and build your business."
B07QMK92GN,Branding Bites,Business & Finance,BJ Johnson,5.0 out of 5 stars,A must for entreprenuers,"Reviewed in the United States on April 18, 2019",I love the quality bite-size pieces of content here and it's not overwhelming.  The perfect way to start my day!
B07QMK92GN,Branding Bites,Business & Finance,Amazon Customer,5.0 out of 5 stars,Thanks for the Soul info!!!,"Reviewed in the United States on April 15, 2019","I never thought about the soul connection when it came to branding.I always thought product, performance and availability. Great Soul info. It's time to rethink my approach. I'll be listening tomorrow for my next tip."
B07QMK92GN,Branding Bites,Business & Finance,Mindful mya,5.0 out of 5 stars,Great Business Tips to Start Your Day,"Reviewed in the United States on April 16, 2019",I ABSOLUTELY LOVE this flash briefing! It's such a great start to my day and it gets me excited about working on my business.
B07NC8NTJZ,Tammy's Tingle Karaoke,Business & Finance,F. Landon,1.0 out of 5 stars,Ineffectual... but Fun to Review,"Reviewed in the United States on May 31, 2021","Read to the end, please.The lack of description misleads all except any who already know the business to think it has something to do with karaoke. Then there is the fact any who actually assume it IS a business or an app developer company's name may think there must be a mistake. Afterall, Tammy's Tingle sounds more like the Signature Service listing on a Las Vegas Call Girl's Collector Card.However, I had to download it just to find out if maybe it was a joke karaoke app in which call girls flirted with you and begged you to sing karaoke with them... or maybe a karaoke app with the backing tracks including the recordings of call girl tricks. Despite my lack of interest in the content, my curiosity is insatiable and I just had to know.Sadly, it is merely an app that answers questions about a seemingly real karaoke jockey's business. Talk about disappointing. The name was such a build-up. I feel let down. Just, wow... it's so sad, so very very sad.Luckily, most KJs get a following before anyone ever realizes their business' name. So, as an advertising ploy, admittedly, this will get the name in people's head. Maybe Tammy will be/ is already particularly popular at Bachelor, Bachelorette, and frat parties."
B07NC8NTJZ,Tammy's Tingle Karaoke,Business & Finance,Johanna M Akers,1.0 out of 5 stars,Not actually karaoke,"Reviewed in the United States on March 9, 2019",All it does is let you ask questions about their business. It's not actuality a way to sing karaoke. Lame.
B078NFJ12Z,Unleashed Technologies News,Business & Finance,Colin,5.0 out of 5 stars,Latest UT news,"Reviewed in the United States on December 28, 2017",I like how this provides the latest news from UT in a short format
B078NFJ12Z,Unleashed Technologies News,Business & Finance,Jonathan Knight,1.0 out of 5 stars,Never any news. This is a hopelessly abandoned skill that I would not recommend using,"Reviewed in the United States on July 21, 2018",This is a hopelessly abandoned skill that I would not recommend using.
B078NFJ12Z,Unleashed Technologies News,Business & Finance,Chris Forhan,5.0 out of 5 stars,Excellent app,"Reviewed in the United States on December 28, 2017",Love adding Unleashed to my Flash briefing
B078NFJ12Z,Unleashed Technologies News,Business & Finance,Amazon Customer,5.0 out of 5 stars,Keeps me up to speed,"Reviewed in the United States on December 28, 2017","Helps me keep up to speed on the latest happenings, upcoming events, and more. Well done and good consolidated topics."
B07RX53R17,The Master Negotiator and Body Language Expert,Business & Finance,"Greg, The Master Negotiator & Body Language Expert",5.0 out of 5 stars,"Good, Succinct, and Valuable Information About Negotiation and Reading Body Language","Reviewed in the United States on December 6, 2019","The information in this podcast serious was created to assist those seeking to improve their position in life. It does so by providing insightful information about how the listener can negotiate better by obtaining detailed information about how to use negotiation strategies that can be applied in specific situations. The podcasts also delve into how to read body language, which is an invaluable aid that serves as an aide to the negotiation process."
B076QC5WHX,The Myrtle Beach Real Estate Minute,Business & Finance,Big River,5.0 out of 5 stars,Great content,"Reviewed in the United States on January 11, 2019","If you want to learn a little about the real estate market in South Carolina, give this a try.  We stay updated on a few areas that we are considering retiring to and use our Alexa to get updates on most of them."
