skillid,skillname,category,reviewer,star,title,date,content
B07Y15DPDY,My Illy Barista,Food & Drink,Gina,5.0 out of 5 stars,love my illy barista,"Reviewed in the United States on November 12, 2019",so helpful!
B07Y15DPDY,My Illy Barista,Food & Drink,Guy Destin,5.0 out of 5 stars,Great,"Reviewed in the United States on February 13, 2020",Awesome device
B071KXKT72,Cinco de Mayo Fiesta,Food & Drink,Amazon Customer,5.0 out of 5 stars,I also like the music,"Reviewed in the United States on May 5, 2017",Cute! And you can order from it. I also like the music.Very festive.
B01HEKN8W0,Easy Cocktail,Food & Drink,yovan d. reyes,3.0 out of 5 stars,Didn't know a white russian?,"Reviewed in the United States on December 10, 2016",Doesn't know what's in a white Russian? Unacceptable...dropped app and onto Mixologist which knew the answer
B01HEKN8W0,Easy Cocktail,Food & Drink,Kman,1.0 out of 5 stars,Doesn't know most drinks,"Reviewed in the United States on December 26, 2016",Doesn't know hardly any drinks but only the very basic!
B01HEKN8W0,Easy Cocktail,Food & Drink,Lena,4.0 out of 5 stars,Pins colada,"Reviewed in the United States on August 22, 2016",Good directions
B01HEKN8W0,Easy Cocktail,Food & Drink,A_pand_A,4.0 out of 5 stars,Drinks.,"Reviewed in the United States on August 18, 2016",!!!Very nice.
B078127C1X,Family Meals,Food & Drink,JPP,1.0 out of 5 stars,Not useful,"Reviewed in the United States on December 28, 2017",I asked her to give me a suggestion and it suggested apples I asked again thinking that maybe it was a fluke and it suggested ham sandwich. Not very useful
B078127C1X,Family Meals,Food & Drink,Carol,5.0 out of 5 stars,Love it,"Reviewed in the United States on December 9, 2017",Love the suggestions
B071WH5HMW,Whole30,Food & Drink,Tatiana Molina,1.0 out of 5 stars,Its not great.,"Reviewed in the United States on February 14, 2020",It keeps repeating the same thing and doesnt respond well to any of my diet questions. Do not get it. You’ll just get stuck for awhile trying to figure out what would be the right question for this skill.
B071WH5HMW,Whole30,Food & Drink,Ludden,1.0 out of 5 stars,"same response, not helpful","Reviewed in the United States on January 2, 2020",it doesn’t respond correctly and just tells you the overview of the diet.
B071WH5HMW,Whole30,Food & Drink,Ram,1.0 out of 5 stars,not helpful,"Reviewed in the United States on January 2, 2019",it kept giving me the same response to everything... an explanation of Whole30. It also responded saying meat was not allowed. not helpful at all.
B071WH5HMW,Whole30,Food & Drink,Mike & Kim,1.0 out of 5 stars,Recipes,"Reviewed in the United States on January 3, 2021","I have been trying to get Alexa to find Whole30 recipes...with or without this skill, it doesn’t work. It doesn’t seem to recognize Whole30 and looks up items with whole, or thirty in them."
B071WH5HMW,Whole30,Food & Drink,Oliver Gartner,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on June 7, 2017",Very cool skill. I love that it knows so many foods.
B074WFVF7T,Food Network Daily Bite,Food & Drink,Jude Kean,1.0 out of 5 stars,Took away incredible help for the visually impaired...,"Reviewed in the United States on October 27, 2019","What happened to being able to find recipe ingredients and instructions by voice?! My partner is blind. This skill had opened a new world for her, with the recipes searchable by voice, of her favorite chefs. She is an avid cook, has many of their cookbooks but this feature had allowed her an amazing new independence. Why would that feature disappear?  Very disappointing, is an understatement."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Daniel K.,1.0 out of 5 stars,Won’t send recipes anymore?!,"Reviewed in the United States on October 26, 2019","How dissappointing that the recipes from the cureent show can’t be sent to my inbox anymore.  BOO!  I’d give it LESS than one star, but Amazon requires a star rating before I can post a reviews."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Sandeeni,2.0 out of 5 stars,longing for the old ways.,"Reviewed in the United States on October 22, 2019",I'm really going to miss the old way of asking for recipes from the food network that are on the the TV at the time.I don't think I'll be watching much anymore... They don't give exact measurements while cooking... That is the reason I always ask for recipes to be sent to my email.
B074WFVF7T,Food Network Daily Bite,Food & Drink,Michael J Anglin,1.0 out of 5 stars,Bring back the Food network skill,"Reviewed in the United States on November 1, 2019",My wife is blind and she used to be able to ask Food Network for the recipes on TV right now and get the ingredients or send the recipe to her inbox. You’ve taken away part of her independence. Shame on you Amazon!!  Don’t blind people matter any more?
B074WFVF7T,Food Network Daily Bite,Food & Drink,Astrid Seiger,1.0 out of 5 stars,WHAT HAPPEND TO FOOD NETWORK SHOW????,"Reviewed in the United States on October 29, 2019",why can't i get alexa to send me recipes from food network??? very upset
B074WFVF7T,Food Network Daily Bite,Food & Drink,Mimi B.,1.0 out of 5 stars,Useless now.,"Reviewed in the United States on December 14, 2019","It is very shortsighted of Food Network to disable our ability to ""request the recipes on tv now"" skill. This is a transparent effort to force us all to purchase the New Food Network app. I don't need classes, I need the ability to easily obtain the recipe I have just seen while watching Food Network programming. I'm much less likely to watch Food Network if I have to sift through their cumbersome website to obtain recipes. Bonehead move."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Nick Lange,1.0 out of 5 stars,Bring back “ask the Food Network...” skill,"Reviewed in the United States on October 26, 2019",Whoever decided to get rid of the “ask...” skill is an absolute moron.
B074WFVF7T,Food Network Daily Bite,Food & Drink,AnnHG,5.0 out of 5 stars,Short and sweet,"Reviewed in the United States on January 9, 2018",Useful tips and ideas.
B074WFVF7T,Food Network Daily Bite,Food & Drink,C. Wayne Senseney,1.0 out of 5 stars,loss of receiving recipes by email,"Reviewed in the United States on November 2, 2019","I personally spoke to an Alexa tech about this. This idiot, along with his other tech idiots, argured with me that this skill “NEVER” existed. I told them that they didn’t know their product, and that I have at least 500 recipes that I received from the Food Network by asking for the recipes and having them emaild to me."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Online Shopper,5.0 out of 5 stars,Daily kitchen tips,"Reviewed in the United States on February 10, 2018",Interesting and useful tips to apply in the kitchen. Things I wouldn't think to do but definitely makes a difference.
B074WFVF7T,Food Network Daily Bite,Food & Drink,James,5.0 out of 5 stars,Perfect little flash briefing in the morning,"Reviewed in the United States on January 10, 2018",It's nice to learn some small tips while making coffee in the morning.
B074WFVF7T,Food Network Daily Bite,Food & Drink,AT-Phx,2.0 out of 5 stars,no picture or video of the food,"Reviewed in the United States on November 3, 2019","when the bite of the day is given in my news feed there is no photo or video of what it is, only a red background.  what's the point?"
B074WFVF7T,Food Network Daily Bite,Food & Drink,Ravi Patel,1.0 out of 5 stars,"no recipes, whats the point?","Reviewed in the United States on January 4, 2020",the only thing this app was used for was to collect recipes for items on tv and now they’ve taken that away.
B074WFVF7T,Food Network Daily Bite,Food & Drink,Peter Maniacci,1.0 out of 5 stars,so disappointing,"Reviewed in the United States on February 24, 2020",You used to get your recipes delivered to your email from the Food Network not anymore what’s the point
B074WFVF7T,Food Network Daily Bite,Food & Drink,Teresa,1.0 out of 5 stars,stupid,"Reviewed in the United States on December 30, 2019",its so stupid!! no good questions or answers.
B074WFVF7T,Food Network Daily Bite,Food & Drink,Captain Packrat,4.0 out of 5 stars,"""It's got a little something extra... tongue.""","Reviewed in the United States on February 18, 2018","This Flash Briefing has some great ideas, but it's also unintentionally hilarious when Alexa reads the emojis that were apparently in the original text post."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Nigel,5.0 out of 5 stars,I like that it's short,"Reviewed in the United States on January 21, 2018",I like that it's short. Always enjoy getting the little tidbit + learning something new before my day starts. Kinda funny too!
B074WFVF7T,Food Network Daily Bite,Food & Drink,Radka Horackova,3.0 out of 5 stars,Inaccurate inf,"Reviewed in the United States on March 7, 2018","Lately, Alexa has been reading the same old Daily Bite for several days. Also, she says things like “Lemon-herb, Greece”."
B074WFVF7T,Food Network Daily Bite,Food & Drink,Liesel,5.0 out of 5 stars,Fun and helpful,"Reviewed in the United States on September 28, 2017",Nice easy way to get an idea from Food Network
B074WFVF7T,Food Network Daily Bite,Food & Drink,Dacadyla,1.0 out of 5 stars,Aggravating!!,"Reviewed in the United States on May 9, 2018",This skill is very glitchy it reads off characters as if they are words and reads off the code it got better for a while but then back to the same thing again.
B074WFVF7T,Food Network Daily Bite,Food & Drink,mrozzle,2.0 out of 5 stars,Literally says the entire url,"Reviewed in the United States on May 9, 2018","Content is pretty good, when it isn’t an automated voice-over. For the past week, it literally reads an entire url, including letter by letter after a backslash. For a well-known station like this, with resources to produce a great clip, this is (currently) quite a disappointing skill."
B01M9BOOVB,My Thai Kitchen,Food & Drink,Hawaiianbaby1,1.0 out of 5 stars,Disappointed,"Reviewed in the United States on December 25, 2016",I was hoping that this would give recipes and not what I should order. I can read a menu and the description for that.
B01M9BOOVB,My Thai Kitchen,Food & Drink,Amazon Customer,4.0 out of 5 stars,Helpful for those who aren't familiar with Thai Foods,"Reviewed in the United States on October 24, 2016","I am not familiar with Thai food.  When I go to a Thai Restaurant with my friends, I will have an idea of what kinds of food I'll be able to order."
B01M9BOOVB,My Thai Kitchen,Food & Drink,fufu,1.0 out of 5 stars,Not very useful...,"Reviewed in the United States on November 27, 2016",Garlic broccoli???
B01M9BOOVB,My Thai Kitchen,Food & Drink,Kostya Altman,1.0 out of 5 stars,Useless,"Reviewed in the United States on October 22, 2016",Gives a list of random Thai dishes. Useless.
B01HT7N8JG,Quick Bits,Food & Drink,L.. Gehret,1.0 out of 5 stars,Don't bother,"Reviewed in the United States on August 18, 2016",Sucks. Doesn't know much.
B01HT7N8JG,Quick Bits,Food & Drink,David Mahler,1.0 out of 5 stars,Pass,"Reviewed in the United States on November 22, 2016","Not great recipes. French toast= beat 2 eggs add milk, dip bread and fry it. Not exactly revolutionizing the culinary arts."
B01HT7N8JG,Quick Bits,Food & Drink,Amazon Customer,5.0 out of 5 stars,It's nice,"Reviewed in the United States on September 8, 2016",Fun little app
B01N482KOY,CloudCookbook,Food & Drink,Tobie Ward,3.0 out of 5 stars,I think it could be great if it had more recipes but I understand that ...,"Reviewed in the United States on January 10, 2017",Just started playing around with this and I will update review after using it more often.  I think it could be great if it had more recipes but I understand that it is still under construction and a lot of recipes are submitted by users so as it grows this will improve rapidly.  It is very easy to add your recipe and also to add recipes you want to try from websites.  I added a few keto and paleo friendly recipes to try it out.  You will have to spend a few minutes tweaking the ingredients from website but this isn't too difficult.  Also a lot of the recipes I added don't have nutritional info because a lot of the ingredients I use were not available in their database.  Two additions I think would make it outstanding would be to have a shopping list available from the ingredients list and I would like to be able to pause the recipe as I am preparing it so I can follow it step-by-step.  Otherwise it's just easier to go to the website and click the link to get the recipe.
B01N482KOY,CloudCookbook,Food & Drink,Ron E.,3.0 out of 5 stars,Only app I could find to specify own recipe,"Reviewed in the United States on February 23, 2017","I have a friend that is visually impaired and likes to cook with his own recipes. This app gives you the ability to create your own recipe and play it back. However, I have not found a way to use voice commands to stop, start, rewind, etc. the playback so that the recipe can be slowly followed. The application would be complete with this feature."
B01N482KOY,CloudCookbook,Food & Drink,Dennis,1.0 out of 5 stars,Skill won’t link,"Reviewed in the United States on October 15, 2018",This keeps giving an error when I try to re link this skill.
B07NBLCWGF,Kenyon Kitchen,Food & Drink,Kitty,5.0 out of 5 stars,Love it!,"Reviewed in the United States on July 10, 2019","So cool, it will teach you how use your grill and give you tips."
B073XCCDSK,Spice Check,Food & Drink,John S,5.0 out of 5 stars,Provided me the perfect seasonings for my orphan pickles,"Reviewed in the United States on February 3, 2018",You can tell it anything and it'll give you the perfect seasonings!
B01J9MBRLU,How to Make A Cupcake,Food & Drink,Kindle Customer,5.0 out of 5 stars,Simple and easy,"Reviewed in the United States on August 18, 2016",Gave me a very simple yet usable cupcake recipe with baking instructions. Seems like a good idea so far. 👍 💖 😎
B01J9MBRLU,How to Make A Cupcake,Food & Drink,DZ,1.0 out of 5 stars,Needs work!,"Reviewed in the United States on September 1, 2016","Missing- list of ingredientsSpeech is too fast,  incorporating no pauses.Apparently there's only one recipe."
B01MS6IWI2,PieGuy,Food & Drink,Lisa Wilson,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 18, 2017",What a clever idea; bravo!
B01LWQM6V6,Gravy Boat,Food & Drink,Marion Danese McLean,1.0 out of 5 stars,More recipe's PLEASE,"Reviewed in the United States on November 5, 2016",You need more recipe's..like a recipe app
B0778JPWBR,Eggcellent,Food & Drink,Jennifer,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on November 14, 2017","Fantastic, hands-free guide to learn how to cook eggs when you're in the kitchen. Punny and practical!"
B0778JPWBR,Eggcellent,Food & Drink,Taylor,5.0 out of 5 stars,"Entertaining, funny egg-making at its best","Reviewed in the United States on November 13, 2017","I came across Eggcellent as I was in the kitchen trying to poach some eggs. Eggcellent saved the day. It is entertaining, witty, and full of puns. Will use again!"
B082NN2B76,Cocktail Recipes,Food & Drink,Rich D,5.0 out of 5 stars,Simple! great manhattan recipe,"Reviewed in the United States on March 24, 2020",Easy to use for common cocktails. definitely helpful in the kitchen.
B01MSK0GFN,Glad Leftovers,Food & Drink,Margaret Sullivan,2.0 out of 5 stars,I'd like a list of what I've stored in my freezer ...,"Reviewed in the United States on February 12, 2017","The main flaw with the skill is it doesn't develop a written list that I can read on my mobile phone.  I want to have access to such a list when I'm at the grocery store to see what I have on hand so I purchase accordingly.  I'd like a list of what I've stored in my freezer that looks like the shopping list that can be developed with Echo. Listening in my kitchen -- which is where we keep our Echo -- to Alexa verbally run through all the stuff in my freezer would take an eternity.  And that's not where I most need the info. Afterall, there I can just open the freezer and look.  Again, I want access to the info at the grocery store.  Ideally, the list would sort alphabetically by food item and numerically by freezer date, so it's clear what I have and what's fresh and what's not.  I really hope that this issue gets resolved or that an innovator is inspired to develop a skill that includes this feature.  I'd pay for it."
B01MSK0GFN,Glad Leftovers,Food & Drink,Amazon Customer,3.0 out of 5 stars,"Needs some human/machine interface work, but it functions","Reviewed in the United States on April 25, 2017","Unlike some of the other reviewers, I haven't had any issue at all removing items. In fact, that now seems to be the default setting. When adding an item, if the Echo got it wrong and I said no, it immediately assumed I wanted to delete something. On the plus side, asking it to delete something was really easy and it worked. On the negative side, if I said I wanted to add something, I'd be asked, ""What do you want to add?"" If I just said the name of the product, it would switch gears and ask me if I wanted to delete the item. ONLY by following up the question by prefacing my food item with the word ""Add"" again, would she keep out of the delete loop. I really only got this skill so that I wouldn't have to go open everything in the kitchen to figure out what I wanted to eat... I like the idea of Alexa just telling me what's in there so I can decide while I'm doing something else that doesn't involve pawing through an open fridge. This allllllmost gets me there. Not loving the 3 item repeat limit, especially for that purpose.Not loving the attitude this skill makes my Echo throw when I quit, either. ""Fine - leave me..."" What the crap, Glad? Don't hijack my Alexa's default ""personality""... that's jarring and kind of rude. If I want my Echo to throw shade I'll go enable one of the insult skills. It's extra not cute when the skill set is still kind of spotty."
B01MSK0GFN,Glad Leftovers,Food & Drink,Aaron,3.0 out of 5 stars,Almost great!,"Reviewed in the United States on December 24, 2016","This skill would be perfect if:1) it dropped ""glad"" from the activation name2) it didn't ask you if you want to do anything more or make silly jokes at the end3) it didn't prompt you to confirm every time.It's a neat idea and very useful but the points above make interaction with it just slightly annoying.Instead of ""Alexa, tell leftovers to add chicken to the fridge"" ""OK, added chicken to the fridge"" you end up with ""Alexa, tell glad leftovers to add chicken to the fridge"".  ""I think I heard add chicken to the fridge, is that right?"" ""Yes"" ""OK, added chicken to the fridge.  Do you want to add or remove anything else?"" ""No"" ""leaving me so soon, blah blah blah"".Please update it!"
B01MSK0GFN,Glad Leftovers,Food & Drink,Samantha C.,3.0 out of 5 stars,Good but could be better,"Reviewed in the United States on January 24, 2019","The skill works well & I have no problems communticating with it.  It would be better if I could personalize locations.  I have 2 freezers & 2 pantries, 1 each on the main floor & in the basement.  I also have a fridge & mini fridge.  So being limited to only 3 places leaves me still search what I have where.  Another option for this is to make it a blueprint to be customized.  I may do this using task tracker blueprint."
B01MSK0GFN,Glad Leftovers,Food & Drink,bob calvaneso,3.0 out of 5 stars,Needs more work,"Reviewed in the United States on November 29, 2018",When I mentioned glad leftovers Alexa went to glad recycle. I will add more items to leftovers to see what happens
B01MSK0GFN,Glad Leftovers,Food & Drink,Cre,3.0 out of 5 stars,WRITTEN LIST,"Reviewed in the United States on January 12, 2019","i completely agree with others, PLEASE provide a list of items added or removed from to freezer."
B01MSK0GFN,Glad Leftovers,Food & Drink,DRMcQuaig,1.0 out of 5 stars,Keeps repeating the same,"Reviewed in the United States on March 8, 2020","How annoying, at first it kept asking me to remove items after I was repeating ""add"" then I tried adding items to my pantry and it says cannot find that item, but would keep reminding me of what I already have. Too much trouble!!"
B01MSK0GFN,Glad Leftovers,Food & Drink,Scooter,5.0 out of 5 stars,Works great!,"Reviewed in the United States on December 13, 2016","I can't wait for my fridge to automatically know what's inside and to tell me when it's about to go bad.  Until that time comes, this is a great way for me to manage the food in my kitchen.  It would be cool if it could also add finished items to my shopping list!"
B01MSK0GFN,Glad Leftovers,Food & Drink,Kristin M Matheney,5.0 out of 5 stars,Helpful,"Reviewed in the United States on December 7, 2016","This skill is super helpful, I can store all my containers and it remembers when I put them away.  You just have to be specific, saying ""add"" and ""remove."" I can see using this a lot. Kind of like having a smart kitchen."
B01MSK0GFN,Glad Leftovers,Food & Drink,Nannette Lombard,2.0 out of 5 stars,It has poten,"Reviewed in the United States on December 31, 2016",I thought this would be a great skill.  I really liked it at first.  Then I had problems removing items.
B01MSK0GFN,Glad Leftovers,Food & Drink,Amazon Customer,3.0 out of 5 stars,Needs to provide a written list!,"Reviewed in the United States on July 18, 2017","This skill would be so much more useful if it kept a written list of what is in the freezer or fridge so that I can access it from the grocery store or while meal planning!!  I was so excited when I saw this skill,  but I am disappointed with it.  Alexa reading off a list is not helpful,  a written list would be."
B01MSK0GFN,Glad Leftovers,Food & Drink,JD,1.0 out of 5 stars,sooo disappointed,"Reviewed in the United States on February 18, 2021","I have been using the glad leftovers skill for years, but resently the skill has changed, I can no longer use the skill as I have done in the past, no longer can you know what your invetory is or add or remove items.  This skill is worthless."
B01MSK0GFN,Glad Leftovers,Food & Drink,Gary Godt,1.0 out of 5 stars,Great till I wanted to remove,"Reviewed in the United States on January 15, 2017",Filled freezer but when I took things out she said they were not there
B01MSK0GFN,Glad Leftovers,Food & Drink,Nate S,5.0 out of 5 stars,Great useful app for kitchen,"Reviewed in the United States on January 6, 2017","A little too wordy and sassy if you are not polite, but I great skill once you learn to work with it.  Being able to know how old all leftovers are in the fridge is great."
B01MSK0GFN,Glad Leftovers,Food & Drink,Jennifer M,2.0 out of 5 stars,Unwieldy,"Reviewed in the United States on August 19, 2017","Needs written list in phone.  Difficult to remove items because you have to remember exactly what you called it. Even when I use the same wording she uses in reading the item, she sometimes doesn't recognize the item."
B01MSK0GFN,Glad Leftovers,Food & Drink,MoonBeams&Daffodils,1.0 out of 5 stars,Never allows you to remove,"Reviewed in the United States on March 22, 2017",You can fill up your kitchen but you will not be able to remove items. Adding was a snap but she refused to remove anything
B01MSK0GFN,Glad Leftovers,Food & Drink,Andre Williams,5.0 out of 5 stars,When lazy became cool,"Reviewed in the United States on December 12, 2016",Amazon echo is supposed to make life in the voice control world very manageable. Now we don't have to get up to see what is in the fridge pantry or freezer . Also we can find out how long we have had different items this is the future standard of home refrigeration. No more aimlessly walking up to the fridge .
B01MSK0GFN,Glad Leftovers,Food & Drink,Lyn P.,5.0 out of 5 stars,Amazing skill,"Reviewed in the United States on December 22, 2016",Wow!  This is really useful. It's amazing to have help knowing what's fresh and what I have leftover.
B01MSK0GFN,Glad Leftovers,Food & Drink,AH Connects,1.0 out of 5 stars,Didn't work,"Reviewed in the United States on December 5, 2016",This didn't work.  It got caught in a loop
B01MSK0GFN,Glad Leftovers,Food & Drink,Rachel E. Williams,5.0 out of 5 stars,Awesome App,"Reviewed in the United States on December 7, 2016",Love this app. I've been waiting for something like this to help me manage my fridge.
B01MSK0GFN,Glad Leftovers,Food & Drink,Jamal,5.0 out of 5 stars,I,"Reviewed in the United States on December 24, 2016",The only one e the
B07B9QBZ3Y,Keto Skillet Recipes,Food & Drink,shelly1066,2.0 out of 5 stars,not Very Keto Friendly,"Reviewed in the United States on January 8, 2019",Most of the recipes are not keto friendly unless pasta is now no carb? i was very disappointed :(
B07B9QBZ3Y,Keto Skillet Recipes,Food & Drink,Gwyn Tremblay,2.0 out of 5 stars,extremely basic with no recipes,"Reviewed in the United States on January 2, 2020",They do not provide any interesting recipes. steak tips and cawliflower rice isnt a recipe.
B01MRBCI6M,Smokepoint,Food & Drink,Michael Santamaria,1.0 out of 5 stars,One Star,"Reviewed in the United States on March 30, 2017",App did not provide any vape related information.
B074C2WZLZ,Herb Substitution,Food & Drink,avid female reader,1.0 out of 5 stars,Didnt work,"Reviewed in the United States on December 9, 2017",Didnt work.
B074C2WZLZ,Herb Substitution,Food & Drink,Julia Parker,5.0 out of 5 stars,Helpful,"Reviewed in the United States on August 2, 2017",So helpful! Lists multiple options to sub. This is especially great for a college student like me who is often out of stuff
B076FJ9P4M,Baking Box,Food & Drink,Kindle Customer,1.0 out of 5 stars,Limited recipes,"Reviewed in the United States on June 30, 2019",Limited recipes
B01MY0DSEE,Kitchen Scale,Food & Drink,Camille Grabowski,3.0 out of 5 stars,Needs some tweaking and updat,"Reviewed in the United States on December 26, 2016","No matter how I stated it, I could not get a response to how much one cup of all purpose flour weighed even though Alexa gives this as an example of what you can ask for. Also could not get a response to the weight of one cup of whole wheat flour.  These are the most commonly used in baking. Other requests for more exotic flours I use like white white whole wheat and bread flour were correct.  No answer for gluten free flour or pastry flour. This could be a very valuable app for me if I could rely on it. It needs a little tweaking"
B01MY0DSEE,Kitchen Scale,Food & Drink,MmcKaibab ,1.0 out of 5 stars,Not helpful,"Reviewed in the United States on January 15, 2017","The most common thing I need to convert from volume to weight if flour. Yet, when I do this, the skill comes back asking which type of flour and then gives an almost endless list of types of flour. And when I respond, it just comes back saying ""I don't know much about all-purpose flour."" And I get the same response if I get specific and ask ""Alexa, ask Kitchen Scale how much one cup of all-purpose flour weighs."" Sorta make the skill incredibly unskilled."
B01MY0DSEE,Kitchen Scale,Food & Drink,Ashi,1.0 out of 5 stars,Installed itself and messed up all my apps,"Reviewed in the United States on August 10, 2020",I had to completely reboot and reinstall my entire Alexa network because of this thing. Deactivating the skill did not work. How in the heck did the devs mess up this bad?
B01MY0DSEE,Kitchen Scale,Food & Drink,Sandra Hayes,1.0 out of 5 stars,Flour is the most important!,"Reviewed in the United States on January 17, 2017","What good is a program like this if it doesn't work for baking.  I use 4 different kinds of flour when I am baking and I would love to have Alexa tell me (accurately) how many grams or ounces in a cup and a half of AP flour, bread flour and etc. This app could be good but it needs more work."
B01MY0DSEE,Kitchen Scale,Food & Drink,Carlsaaan,2.0 out of 5 stars,Needs work,"Reviewed in the United States on July 4, 2019",1 tablespoon of vegetable oil weighs 12.3g. 2 tablespoons of vegetable oil weighs 230g!?!?
B01MY0DSEE,Kitchen Scale,Food & Drink,LESLIE RAFFINI,1.0 out of 5 stars,"Good idea, poor execution","Reviewed in the United States on February 7, 2017","Really useless if it doesn't understand fractions. For example, 2/3 cup is only understood as 230 cups."
B01MY0DSEE,Kitchen Scale,Food & Drink,Ken,2.0 out of 5 stars,Alexa thinks that 2 tablespoons of peanut butter weighs the same as 2 cups of peanut butter,"Reviewed in the United States on March 2, 2017",Alexa thinks 2 tablespoons of peanut butter weighs the same as 2 cups of peanut butter
B01MY0DSEE,Kitchen Scale,Food & Drink,Tim Sale,2.0 out of 5 stars,Doesn't understand tablespoons versus cups. Over-complicates requests,"Reviewed in the United States on May 24, 2017","When you ask how much a cup of flour weighs, it asks you to specify which type of flour (bread, AP, etc). The differences would be neglible unless talking large quantities."
B01MY0DSEE,Kitchen Scale,Food & Drink,Steve,1.0 out of 5 stars,Completely inaccurate!,"Reviewed in the United States on June 12, 2020",Thinks 1 cup of water weighs the same as 1 gallon of water
B01MY0DSEE,Kitchen Scale,Food & Drink,L. Lloyd,1.0 out of 5 stars,One Star,"Reviewed in the United States on February 1, 2017",Useless
B01MY0DSEE,Kitchen Scale,Food & Drink,DOK,4.0 out of 5 stars,Girls just wanna have fun!,"Reviewed in the United States on December 27, 2016",OMG I didn't ever realize how fun it is to just weigh items/food.😊😄😇🤔😋😉
B01MY0DSEE,Kitchen Scale,Food & Drink,Jennifer C. Key,3.0 out of 5 stars,OK I guess,"Reviewed in the United States on January 12, 2017",Its dum scaling stuff 😕 but it cool to know how Much thing way😊👌
B01MY0DSEE,Kitchen Scale,Food & Drink,Nate F.,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on December 24, 2016",This is the best app ever!
B073GB12QG,Aprons Recipes,Food & Drink,Kevin K.,1.0 out of 5 stars,Doesnt work,"Reviewed in the United States on December 25, 2019",Wish it worked.  Whole reason we got the Echo was to place in kitchen to display recipes.  Not working with Publix.
B01N4ELOO9,Mama Schack,Food & Drink,Amazon Customer,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on December 29, 2016",A cornucopia of goodness!
B07D1FX5Q6,Fried Chicken Facts,Food & Drink,ashley miller,5.0 out of 5 stars,very factual,"Reviewed in the United States on July 15, 2019",now i know all there is to know anout fried chicken. thanks fried chicken facts! 🍗🍗🍗🍗
B078X8TZ38,Indian Recipes,Food & Drink,Jase,1.0 out of 5 stars,Useless,"Reviewed in the United States on April 24, 2018",The only thing it does is tell you your favorite recipe after you tell it your favorite recipe. It doesn’t provide any recipes at all. Useless....
B01ETY8FFE,Quaker,Food & Drink,Cami,4.0 out of 5 stars,Qwick overnight oats,"Reviewed in the United States on October 20, 2016","Worked great for me. I enabled the skill, asked what was for breakfast and she gave me a list of overnight oats to make. She gives you the ingredients, they gives you step by step instructions. She gives you a few things then tells you to say continue when you're ready to go to the next step. She even gives you alternatives for ingredients if you don't want those she listed."
B01ETY8FFE,Quaker,Food & Drink,Long Time Kindle Customer,4.0 out of 5 stars,I'm ready to try these recipes,"Reviewed in the United States on October 21, 2016","I just enabled the Quaker Skill and then asked Alexa for a recipe for crockpot oatmeal.Alexa gave me several choices, including oatmeal with mixed fruit.She will send the recipe to your phone, and she reads it to you, starting with the ingredients.  She asks if you want her to wait while you get things together.I think I'll try that one tonight.PS. Don't forget to enable the skill first!!!"
B01ETY8FFE,Quaker,Food & Drink,Tommy,5.0 out of 5 stars,Great for recipes!,"Reviewed in the United States on January 15, 2019",I really liked the skill. I've been trying to get more into integrating oats into my diet so this skill helped me find yummy recipes. They also have interesting lessons on how to make oats for those who are inexpereinced.
B01ETY8FFE,Quaker,Food & Drink,R. J. Bensinger,4.0 out of 5 stars,Enable first,"Reviewed in the United States on November 21, 2016",Lots of fun to try.  Agree with other reviewer that your have to enable to skill before it will work. Then it works great.  Looking forward to the concoction in the morning.
B01ETY8FFE,Quaker,Food & Drink,RA,5.0 out of 5 stars,Easy and simple,"Reviewed in the United States on August 14, 2017",Quick and easy way to get recipes
B01ETY8FFE,Quaker,Food & Drink,Swissneva,5.0 out of 5 stars,Healthy Breakfasts,"Reviewed in the United States on July 3, 2016",Really like the recipes and you can follow along as she gives directions or read the recipe in the history that records all actions.
B01ETY8FFE,Quaker,Food & Drink,Mister Phister,5.0 out of 5 stars,"Great utility, I don't want to touch a cookbook or computer with filthy kitchen hands.","Reviewed in the United States on November 29, 2016",Talking to Alexa to make food in the kitchen where everything is covered in crazy oat dust is perfect. I just wish there were more recipes to try.
B01ETY8FFE,Quaker,Food & Drink,Amazon Customer,1.0 out of 5 stars,only cooked overnight,"Reviewed in the United States on March 30, 2017","I can only gibe this one star as it was not what I was hoping for. It only gives recups for overnight cooking oatmeal so if that is all I wanted, I'm  sure it would be higher. I was hoping for other oatmeal related recipes using that ingrediant."
B01ETY8FFE,Quaker,Food & Drink,geb,1.0 out of 5 stars,Not much,"Reviewed in the United States on July 20, 2016",All I got from Alexa not sure how to help you with that.
