skillid,skillname,category,reviewer,star,title,date,content
B01N188I03,Bring! Shopping List,Shopping,Mario H.,5.0 out of 5 stars,Works amazingly well,"Reviewed in the United States on December 27, 2017","Love this skill on Alexa. Bring itself is a very useful app, in combination with Alexa it is fantastic. I just add things to my shopping list talking to Alexa while I am cooking."
B01N188I03,Bring! Shopping List,Shopping,Michael Cartmel,1.0 out of 5 stars,Doesn't work for English (AU),"Reviewed in the United States on March 10, 2019",Useless! Apparently Australian English is too hard to understand.
B01N188I03,Bring! Shopping List,Shopping,Tuulane,2.0 out of 5 stars,Unable to access more than one list,"Reviewed in the United States on December 3, 2018","I’m new to Alexa and her skills, so when I ask her to add an item to a specific list on Bring she will always just access the top one. So organizing lists by grocery or wholesale is not possible. Am I doing something wrong here or are multiple lists not supported by this skill?"
B01N188I03,Bring! Shopping List,Shopping,Ramiro Benavidez,1.0 out of 5 stars,Did not work at all,"Reviewed in the United States on July 1, 2020","That’s the post, tweet, review, whatever you may call it.  Just don’t ask alexa."
B01N188I03,Bring! Shopping List,Shopping,hisgrl,2.0 out of 5 stars,Just doesn't work..,"Reviewed in the United States on July 8, 2017","I really like the Bring! app on my phone, it's smooth and sharing with the household is fantastic. I was so happy to see that it could work with Alexa. But it doesn't.. I can't even get one item added to my Bring! shopping list. Items don't get added anywhere.Keeping Alexa and Bring! linked just in case it ever gets fixed or decides to work.Fixing would be amazing!"
B01N188I03,Bring! Shopping List,Shopping,Tony,5.0 out of 5 stars,Great app/skill combination...,"Reviewed in the United States on February 10, 2018",I love the app and having an Echo skill makes it so easy to add items to our list!! Well played you guys!!
B01N188I03,Bring! Shopping List,Shopping,Igor Rosa Macedo,1.0 out of 5 stars,Geography restrictions?,"Reviewed in the United States on May 7, 2020","I use Bring in my android phone and a I love it. I've tried to add the skill to my Alexa but it says it's geographically restricted... I live I'm Brazil, and Alexa works fine in Portuguese, why didn't you support Portuguese?"
B01N188I03,Bring! Shopping List,Shopping,Carlos C.,1.0 out of 5 stars,Please add Spanish support,"Reviewed in the United States on December 19, 2019","I've been using your app for quite a long time, but I've just discovered that your Alexa skill is not available in the spanish market. I'll have to search another app if you cannot add support to spanish language."
B01N188I03,Bring! Shopping List,Shopping,Kevin Elms,1.0 out of 5 stars,Doesn't recognize a shopping list name,"Reviewed in the United States on April 7, 2017","I can't even change to my default supermarket. My default shopping list is ""Weis Supermarket"". I say ""Open Bring"", it asks what I want to do. I say change my list to ""Weis Supermarket"". Alexa says ""I can't find Weis Supermarket. Here are your lists: ..."" AND then it proceeds to list it just how Alexa pronounced it."
B01N188I03,Bring! Shopping List,Shopping,Michael Mior,1.0 out of 5 stars,"Great idea, doesn't work","Reviewed in the United States on October 11, 2020","When I add things to my list, they never show up. When I try to access my list, Alexa just tells me it's having trouble accessing the skill right now."
B01N188I03,Bring! Shopping List,Shopping,J.S.,5.0 out of 5 stars,Works as expected,"Reviewed in the United States on March 25, 2017","It works great. To set the default list, you have to open Bring first. Otherwise, work as expected."
B01N188I03,Bring! Shopping List,Shopping,Ann,3.0 out of 5 stars,Need Multiple Lists,"Reviewed in the United States on February 14, 2021","I'm going to echo what many others have stated; need support for my other Bring lists, not just the default Home list."
B01N188I03,Bring! Shopping List,Shopping,Kevin Cobb,5.0 out of 5 stars,Finally!,"Reviewed in the United States on June 29, 2017","I've been waiting for this feature for a long time. Finally it's here and so far, no problems.I have the feeling if some reviewers read the whole description of the skill, their problems might resolve themselves."
B01N188I03,Bring! Shopping List,Shopping,KENNY MOLINA ,2.0 out of 5 stars,Spanish please,"Reviewed in the United States on December 26, 2020",Spanish please thank you
B01N188I03,Bring! Shopping List,Shopping,RKoutnik,1.0 out of 5 stars,You are not eligible to enable this skill due to geographical restrictions,"Reviewed in the United States on December 8, 2020",I would have liked to use this skill as I use Bring! All the time. But “You are not eligible to enable this skill due to geographical restrictions”. What kind of restrictions can be on a shopping list?
B01N188I03,Bring! Shopping List,Shopping,Pat M.,1.0 out of 5 stars,Can’t change between lists,"Reviewed in the United States on December 26, 2020",I disabled as i could not get Alexa to switch to a different list to add items. Every time I added item went to default list. Alexa would not let me change my default list either.
B01N188I03,Bring! Shopping List,Shopping,S. Doyle,1.0 out of 5 stars,Bring (the Android App) is available for Canadians via the ...,"Reviewed in the United States on February 6, 2018","Bring (the Android App) is available for Canadians via the Play Store, but the Bring Skill is not available to Canadian Alexa users.Please add this Skill to Amazon Canada."
B01N188I03,Bring! Shopping List,Shopping,Amazon Customer,3.0 out of 5 stars,Alexa Integration,"Reviewed in the United States on December 28, 2020","This is a great START but only a start. Great that I can simply say ""Alexa, ad xyz to my list"" The most impotant thing that we need next is that I can synchronise all my lists, not just one and then say ""Alexa, add xyz to my abc list"".Please work on this. Otherwise Bring is really great."
B01N188I03,Bring! Shopping List,Shopping,EntropyWorks,1.0 out of 5 stars,could not set default list,"Reviewed in the United States on March 24, 2017",after removing every list and even naming the list default i could not get Alexia to work. I love Bring but can not use it with Bring it seems
B01N188I03,Bring! Shopping List,Shopping,Luah F.,5.0 out of 5 stars,it works now,"Reviewed in the United States on October 17, 2020","after a couple of tries, it works. it is one of my favorite apps and im happy i got it to connect with alexa"
B01N188I03,Bring! Shopping List,Shopping,José Daniel Rosario P.,1.0 out of 5 stars,Not in spanish,"Reviewed in the United States on July 13, 2020",I need it in spanish. Love the phone app but the skill is not in spanish.
B01N188I03,Bring! Shopping List,Shopping,( ˘ ɜ˘) ♬♪♫,1.0 out of 5 stars,This Skill Sucks,"Reviewed in the United States on October 23, 2021","It doesn't work on our Alexa.The entity behind bring! started with a smartphone app and a website. Then it shut the website down. Then the app was modified to offer a little more GUI options. I don't know when this Skill showed up but it never worked on our Echo devices or the Alexa app.Brining back the website would be great, however. We can still access bring! on a Windows laptop or desktop via BlueStacks, but that's pretty inconvenient to load and slog through."
B01N188I03,Bring! Shopping List,Shopping,Pronown,1.0 out of 5 stars,Terrible,"Reviewed in the United States on August 29, 2020","You have to use extremely specific commands and when you finally get this crap to tell you what is on your Bring shopping list, it only tells you 5, then asks if you would like to continue, then NOTHING. It doesn't listen for an answer and if you try to wake word then answer it still doesn't continue."
B01N188I03,Bring! Shopping List,Shopping,DMV,1.0 out of 5 stars,yuck,"Reviewed in the United States on February 19, 2022",Couldn't ever get it to sync with Alexa. But then realized it would only sync to one list and I realized this is a pointless app
B0851XGMD4,Grocery List,Shopping,susan faulkner,1.0 out of 5 stars,lists,"Reviewed in the United States on January 25, 2022",I have a grocery list in my lists. this is redundant and does not respond as well
B0851XGMD4,Grocery List,Shopping,John R. Tatum and Amber Tatum Miller,1.0 out of 5 stars,please link instacart,"Reviewed in the United States on July 21, 2020",really not helpful at all. it reads the list too fast and you have to click way too many buttons to pull it up on iphone. please add instacart as a skill or at least make it quick and easy to pull up the list from my phone.
B0719CY4Y4,This Is Ground,Shopping,D NYC,5.0 out of 5 stars,Alexa + TIG 4ever,"Reviewed in the United States on May 15, 2017",An easy way to learn more about my favorite leather goods. With Alexa telling me about TIG products it only seems natural to somehow wrap her in TIG. Hmmmm...
B0719CY4Y4,This Is Ground,Shopping,Dustinlmu,5.0 out of 5 stars,"Alexa, make me cool","Reviewed in the United States on May 20, 2017","Just added this skill to my OG Echo and, like all things TIG, it's useful, fun and cool. Excited to see what the mad geniuses at TIG add in the future!"
B07KM7HJ5X,Brad's Deals,Shopping,ChancesR,2.0 out of 5 stars,Not yet,"Reviewed in the United States on November 18, 2018",Keeps telling me to go to the Alexa app to place an order.  Love Brad’s deals but does not seem to be working with Alexa.
B07KM7HJ5X,Brad's Deals,Shopping,Mom of Two,5.0 out of 5 stars,it works,"Reviewed in the United States on October 16, 2019",AMAZING download now
B074PDF3ZY,AnyList,Shopping,Darthstar76,2.0 out of 5 stars,Please Add Ability to Access Recipies!,"Reviewed in the United States on March 17, 2019","My husband and I have been using Anylist for years.  We love that we can tell Alexa to add to our grocery list, but the failure to allow Alexa Show to access and display our recipes really has us bummed.  We bought the Show primarily to display our own recipes while cooking, and it was a big let down when we discovered our favorite app doesn't integrate.  It would be a total pain to try to move dozens of recipes to an app with this feature.  We'd love to stay with Anylist.  Please add this feature!"
B074PDF3ZY,AnyList,Shopping,Teresa,1.0 out of 5 stars,needs recipe feature,"Reviewed in the United States on December 28, 2019",one of the main reasons I wanted the Echo show is because i wanted the ability to look at my Anylist recipes while cooking to free up my phone screen.  Frustrated I haven’t been able to do that.  Wish this ability could be added.
B074PDF3ZY,AnyList,Shopping,Laura S.,3.0 out of 5 stars,"Creates an ""Alexa"" Shopping List and ignores my shopping list","Reviewed in the United States on July 18, 2019","I use AnyList for sharing various shopping lists with my family, so anyone can add stuff without having to wait until I'm around or we've already shopped.Super annoying that adding something to AnyList via Alexa adds a shopping list called ""Alexa"" instead of using my list.  Would be a billionjillion times better if I could specify which list."
B074PDF3ZY,AnyList,Shopping,BrittanyKiLee,5.0 out of 5 stars,Works perfectly!,"Reviewed in the United States on December 31, 2017","It’s been functioning great for me so far, no issues or complaints!  I love to simply be able to tell Alexa to add something to my list. Yes, it might be cool if you could add multiple items rather than one at a time, however, to me the main purpose of this is to be able to add items as you think of them/need them. I open the fridge and see I’m low on milk, “Alexa, add milk to my shopping list.”  Done!  Without grabbing my phone, it’s there. Then 10 minutes later I notice another item to add. Easy and simple. Sure it could be cool in certain scenarios where I do have a long list to add, in which case it could get tiring saying each item one at a time, but for the most part the ability to add things to your list with your voice is to avoid needing to sit down and think... “what are all the items I’m currently out of and need to pick up at the store....”. I don’t need to do this, because I slowly added them as they came to mind. And that to me is what makes this so awesome and functional for my life!  Even before I used Alexa, generally I was only adding one or two items at a time to my list, and this is what would be annoying. I’d grab my phone, add an item, minutes or so later I’d remember something else I need, back to my phone to write it down. Now I simply keep doing what I’m doing, tell Alexa and it’s done!"
B074PDF3ZY,AnyList,Shopping,Kindle Customer,4.0 out of 5 stars,generic list not ANY list NOW almost ANY list,"Reviewed in the United States on April 5, 2018","I love Anylist but find it's interface with Alexa stunted.  Items cannot be added to specific lists but only the generic Alexa shopping list.  Drilling down into (adding items to) specific lists would be welcome (#newskill).  This is especially true since these unique lists can be shared with Alexa who can tell you what's on them but not interact with (add/delete items) them.modding this review.  As a test, I tried to get Alexa to add items to my BJs list on Anylist.  But Alexa did not recognize Bj's.  I tried Giant and Walmart lists and it did put items directly into those custom lists - lists that I had already created in Anylist and then selected to sync with Alexa.  So yes - it works, but for some reason it does not recognize all my Anylist list names.  So I'm gonna try to train Alexa.I see many have shared what I wrote as first review.  If it was a flaw, it's been fixed.  First check your settings and make sure ""Sync with Amazon Alexa"" is on.  You should at that point be able to say ""Alexa, put [item] in my [list name] shopping list.""As soon as it recognizes ""Bj's"" this rating will go to five stars."
B074PDF3ZY,AnyList,Shopping,WhodatDude,2.0 out of 5 stars,Need ability to view recipes on Echo Show,"Reviewed in the United States on December 25, 2019",Need ability to view recipes on Echo Show. I would pay an additional $10 a year for this feature.
B074PDF3ZY,AnyList,Shopping,MSM,5.0 out of 5 stars,Good start!,"Reviewed in the United States on September 13, 2017","This skill is the very definition of Minimum Viable Product. It's functional, has no frills or customization options and it works reliably. The next step I think would be to allow people to specify a list, say ""add milk to my walmart list,"" or ""add protein shakes to my Costco list"" instead of having all items go to a single ""alexa"" list. Like I titled this review, it's a good start and I appreciate having this ability without having to go through Apple reminders."
B074PDF3ZY,AnyList,Shopping,starsigma,4.0 out of 5 stars,Good...but still has some quirks,"Reviewed in the United States on May 25, 2019",Good function to have however it is a bit temperamental. And that the any list app and the Alexa app don’t seamlessly sync with each other. And for example if you want to add an item to your grocery list with Alexa you have to be very specific  in your wording. Whereby if you were to say “add milk to my grocery list” it will create a separate list in the Alexa app versus adding to the grocery list that already exist. If your grocery list is just called “my Grocery you actually have to say add milk to my grocery” you cannot use the word “list” otherwise it creates a new list. So it’s a good concept but it takes a little bit to get used to using it and I has a few quirks.
B074PDF3ZY,AnyList,Shopping,D,4.0 out of 5 stars,I love anylist,"Reviewed in the United States on September 3, 2017","But....I wish it would use my existing list names.  I have the app on my iPhone and use it with Siri all the time. I have grocery list, a Sam's list, etc. One for each place I shop.Can they not co-exist happily?"
B074PDF3ZY,AnyList,Shopping,Kevin Marsh,4.0 out of 5 stars,Select List?,"Reviewed in the United States on September 3, 2017","Pretty good, would be great if I could specify an existing list rather than having to use the newly-created Alexa named ones."
B074PDF3ZY,AnyList,Shopping,C. Risberg,3.0 out of 5 stars,sync with Alexa has stopped,"Reviewed in the United States on December 19, 2018","i loved this app, but its stop syncing with Alexa which was a key selling point for me. please fix this"
B074PDF3ZY,AnyList,Shopping,M. Clinton,3.0 out of 5 stars,Good but flawed,"Reviewed in the United States on April 5, 2019","I switched over to this app from Clear for the list sharing and Alexa support. Overall it works well, but I can’t rely on Alexa to properly add to these lists instead of her own, it’s like playing the lottery. Unless Alexa allows better list integration/AI, I wish an alternate voice command like “Alexa, tell Anylist to add...” to avoid the issues. Would be 5 stars if this was solved."
B074PDF3ZY,AnyList,Shopping,Laurelp52,5.0 out of 5 stars,Use google voice commands in Alexa App! I just HAVE to share this great tip for Alexa Lists!,"Reviewed in the United States on January 11, 2018","I was using the android alexa app to make a shopping list, thinking why isn't there voice control for this? On my android keyboard there is the Microphone I use for Google, so I tried it, Google came up, I spoke my grocery item and voila, it appeared in my Alexa grocery shopping list! I tapped the the Plus +, went to the next line, tapped microphone in the keyboard again,  Google came up, I spoke my next item, tapped the Plus sign again, and just kept going. Sooooo much easier than having spell each item out, (no predictive text).Use google voice commands in Alexa App!"
B074PDF3ZY,AnyList,Shopping,Nicole Harris,3.0 out of 5 stars,Could be great,"Reviewed in the United States on January 10, 2020","I only use a ""Shopping List"" and a ""To Do"" list, so don't really run into the issue people are experiencing where they cannot add items to a specific list (Target list, Costco list, etc.).  When I give the command to add an item to those lists, it works very well.  I do occasionally find really random items on my list (can of aoli for canola oil for instance), but those are few and far between.We did recently get a Show, and I am very disappointed that I cannot pull up my recipes stored in Anylist.  This would be huge for me, as one of the reasons I'm a paid subscriber for AnyList is the ability to meal plan and streamline my grocery trips.  I probably wouldn't have gotten a Show if I knew I wouldn't be able to look at my recipes."
B074PDF3ZY,AnyList,Shopping,Amy Wilson,4.0 out of 5 stars,love this but would like a skill for meals,"Reviewed in the United States on August 23, 2019",I use this app for meal planning & with Alexa to add to my shopping list.The recipe import & meal planning/list creation features are amazing.My one wish would be for Alexa to tell me what's for dinner when asked or as part of my start my day routine so I know what I might need to pull out of the freezer.
B074PDF3ZY,AnyList,Shopping,Brian,3.0 out of 5 stars,add recipies,"Reviewed in the United States on March 28, 2019",please add the ability to access our anylist recipes on an echo show. this would be a game changer for me.
B074PDF3ZY,AnyList,Shopping,Josh Tanner,4.0 out of 5 stars,Wish Alexa could sync with the other features of AnyList,"Reviewed in the United States on April 10, 2018","I like that it can add to my grocery lists, but wish I could use Alexa to check my meal plan for the week as well read recipes I have stored in the AnyList App. It would be highly useful if I could ask Alexa what ingredients are in a recipe or what the next step is without having to use a different skill/app. I don’t want to have to duplicate all my recipes elsewhere."
B074PDF3ZY,AnyList,Shopping,thomas l hurley,3.0 out of 5 stars,Needs better support for Echo Show,"Reviewed in the United States on February 15, 2019",One this skill can show recipes on my echo show I will give it 5 stars.
B074PDF3ZY,AnyList,Shopping,jpmfieldmarshall,5.0 out of 5 stars,Absolutely Love It!,"Reviewed in the United States on April 25, 2019","I use Anylist as my only organizer!  I manage tons of projects which means a lot of lists.  Over 600 to do items at any given time.  This skill has helped me when a brain storm hits, to be able to add it to the appropriate list right away, from wherever I am in my home office.  With an Alexa enabled sevice ofcourse.  Only thing missing is, Anylist does not have a feature yet (I’ve suggested multiple times) that will allow the list to be sorted by the order in which you dictate them.  I want the last entered item at the top of the list.  The only options now is alphabetical or it puts the item at the bottom.  Then you have to drag it to the top or where you want it."
B074PDF3ZY,AnyList,Shopping,Carl,5.0 out of 5 stars,"Excellent App, works perfectly for us","Reviewed in the United States on March 25, 2021","We have been using Anylist for a couple of years.  I love being able to import recipes, as well as enter my own.  I create meal plans, and add items to shopping lists from the recipe that I’m planning to make!  The shopping lists work well alexa is able to add to the specific shopping list directly (such as “Alexa, add flour to the Walmart shopping list”).  I can also display and edit the lists on my echo show.  My husband and I can both work the lists while shopping, checking things off as we pickup the items.  I’ve also used the lists for things like a packing list before a trip, etc.  This is my most used and favorite app.  After using for only a couple of months, I was so on board, I now pay the small annual fee, mostly to support the good work these folks are doing.  Well thought out and implemented."
B074PDF3ZY,AnyList,Shopping,Russell Jacks,2.0 out of 5 stars,Confuses Anylists with Alexa Lists,"Reviewed in the United States on May 19, 2019","This is a great app, the only problem I have with it, and that is a pretty significant problem, but when I ask Alexa to add something to my Anylist grocery list, half the time it puts it on my Anylist grocery list and the other half the time it puts it on the Amazon grocery list. So its not helpful to use this skill with Alexa. Which kind of defeats the purpose."
B074PDF3ZY,AnyList,Shopping,A. Candelaria,5.0 out of 5 stars,Troubleshooting for the Use of Existing Lists,"Reviewed in the United States on December 27, 2018","In order for Alexa to use lists you have previously made/used on AnyList, you need to go into your AnyList app, go to the list you want to use, click the settings ""gear"" symbol, and slide the button saying ""Sync with Amazon Alexa"", allowing Alexa to have access to it. Easy and awesome!"
B074PDF3ZY,AnyList,Shopping,Anthony Covarrubias,4.0 out of 5 stars,One Major Feature Missing,"Reviewed in the United States on September 1, 2017","Great skill! But I wish for the ability to specify which list to add items to since I have different lists for different items (grocery vs. Target, for example)."
B074PDF3ZY,AnyList,Shopping,Momoftwinz,1.0 out of 5 stars,Accounts are synced and Alexa uses her native list,"Reviewed in the United States on October 21, 2018","Alexa will not use AnyList. Items are only added to her native list. This doesn’t work when you need to allow family members to add to list. I’ve already redone the whole process twice, created a new AnyList account and tried that one. They are linked, Alexa is synced to AnyList so this is not a ‘people can’t read directions issue’. App doesn’t work or Alexa just chooses to ignore it"
B074PDF3ZY,AnyList,Shopping,Teri,3.0 out of 5 stars,AnyList Recipes & Amazon Show,"Reviewed in the United States on September 17, 2019",i would like to be able to follow the recipes from the AnyList app on the screen of the Amazon Echo
B074PDF3ZY,AnyList,Shopping,Rural NY,5.0 out of 5 stars,Love this skill,"Reviewed in the United States on December 22, 2020","AnyList is by far the most used skill on our Alexa. We only use it to add to the grocery list maintained by the AnyList app. But we rely on it several times a day, every day of the week. The annual license for AnyList app is inexpensive and delivers a lot of value. It's worth the small amount of effort it takes to get everything connected and running. 10/10 would recommend."
B074PDF3ZY,AnyList,Shopping,Stephen Martin,2.0 out of 5 stars,Adds duplicates to lists,"Reviewed in the United States on September 8, 2018","If you add something to your list that is already checked off, it just adds a second copy rather than resetting the existing item. Too bad because otherwise this would have been great."
B074PDF3ZY,AnyList,Shopping,Larry Naeyaert,4.0 out of 5 stars,Great Application Integration,"Reviewed in the United States on February 27, 2020","I love the ability to tell Alexa to add an item to my <insert list name here> list. It works well.The issue I have is, if I say ""Alexa, Add apples to my grocery list"", the system literally adds ""Apples"" to my grocery list. If ""Apples"" is already on my list, but crossed off, it adds another line of Apples. I occasionally go in to the application to unmark items as a way of maintaining consistency in shopping. I have noticed that the previous additions are often on the marked list multiple times. I wish there was a setting where a duplicate entry could be unmarked rather than added, It would eliminate clutter from my existing list."
B074PDF3ZY,AnyList,Shopping,DDG,5.0 out of 5 stars,recipees,"Reviewed in the United States on December 10, 2019",i would like to open a recipee from my any list on my echo show
B074PDF3ZY,AnyList,Shopping,Scott Lundgren,5.0 out of 5 stars,Very convenient with some limitations,"Reviewed in the United States on December 28, 2020","AnyList is a great tool, and the Alexa integration is very handy. One unfortunate issue is that adding items to the shopping list always adds them as a new item, rather than “uncrossing” existing items on my list. My custom categories that align to aisles in my primary store are not included for newly added items.  It would also be handy if it would allow you to speak multiple items without the Alexa command for each."
B074PDF3ZY,AnyList,Shopping,Boston Jake,5.0 out of 5 stars,Ta-da!  AnyList and Alexa now supprt all you list names . . .,"Reviewed in the United States on October 28, 2017","It now supports using any named list from all of your list on AnyList.  For example you can say ""Alexa, add cookies to the Shared Grocery List"" and ta-da - cookies show up on the Shared Grocery List on my phone and my wife's phone.  You can also be brief just saying ""Alexa, add apples to grocery list"" and it adds them to the list titled ""Shared Grocery List""."
B074PDF3ZY,AnyList,Shopping,GeoDov,5.0 out of 5 stars,This skill is a great app,"Reviewed in the United States on July 9, 2021",This was a great skill and AnyList is a great app. It works great when you are in your kitchen and adding items to pick up at the store.
B074PDF3ZY,AnyList,Shopping,Eric David Greenspan,5.0 out of 5 stars,I begged you to do this and you nailed it!,"Reviewed in the United States on August 31, 2017","I’m a huge fan of AnyList and it was such a pain relying on IFTTT prior to this skill. Now, when I open the fridge and say “Alexa, add lactose free milk to my shopping list” perfection follows. This is one of the most useful automations/integrations I use and I have 156 smart devices working almost flawlessly. Great work!"
B074PDF3ZY,AnyList,Shopping,Damien,5.0 out of 5 stars,A must have!! Been waitng for this since I got Alexa.,"Reviewed in the United States on April 12, 2018","I loved being able to easily add items to a shopping or to do list with Alexa.I absolutely hated trying to use the Alexa app on my phone to grocery shop.  Every time you unlock the phone the app has to completely reload then click on lists then shopping list.  Absolute garbage.With AnyList all my Alexa lists are synced directly to the phone.  Best thing ever.  It even has some other nice features like recipes.  I plan on buying at least a one year upgrade just to support the app.And for custom lists if you create them on Alexa first, just create a list with the same name on AnyList and it will be synced.  If you create the list on AnyList first then just select Sync with Alexa and it will automatically be available with Alexa."
B074PDF3ZY,AnyList,Shopping,Vickie G.,1.0 out of 5 stars,does not work,"Reviewed in the United States on December 30, 2021","i already have the account linked, gave it read and write permissions, but the list I created in any list cannot be accessed by any of my alexa devices including my phone which has the anylist app on it. Further alexa has a shopping list feature. i need a packing list and a keep list when selling my possions to moving to full time rv living. Anylist is a shopping list i can list possessions in. it wants me to upgrade so I can add prices. I am not buying my rv packing list, I already own the items. Almost worthless app. Moreso as I can not access it via Alexa."
B074PDF3ZY,AnyList,Shopping,B. Dare,2.0 out of 5 stars,Not Syncing with Alexa,"Reviewed in the United States on December 3, 2018","The two stars are because this app has suddenly quit syncing with the Alexa shopping list which we frequently use.  Please, please, please fix this!  I absolutely love this app and I use it daily for importing recipes and shopping.  If were not for the fact Alexa is no longer syncing, I would rate this app at 10 stars!"
B074PDF3ZY,AnyList,Shopping,Lowcountry Gal,5.0 out of 5 stars,Easy to Use - Love the Share feature!,"Reviewed in the United States on August 27, 2018","I LOVE this skill!I used AnyList long before I had an Echo, so I was very pleased to see it as a Skill.For me, AnyList works much easier with Alexa than Siri for adding items directly to the list.It not just groceries, I have separate lists for big box stores, to do, etc. and all shared with my husband.AnyList + Alexa = Convenience!!"
B074PDF3ZY,AnyList,Shopping,Marka Twain,5.0 out of 5 stars,works great,"Reviewed in the United States on May 26, 2019","- if you dont see amazon list in your anylist, the account isnt linked properly- once you see amazon list(s), you can delete them not to confuse alexa when you ask her to put an item on a lis- you need to grant access to alexa on lists you want to control with voice. you can then say: alexa, add carrots to grocery list OR add shovel to home goods shopping listnever failed me"
B074PDF3ZY,AnyList,Shopping,Dawn0fTime,5.0 out of 5 stars,Nearly Perfect!,"Reviewed in the United States on September 1, 2017","I’ve been doing almost exactly what this skill does with a couple of IFTTT recipes. However, with IFTTT I had to make sure I opened AnyList on my iPhone so the items would import successfully into shared lists before my husband could see them on his iPhone. Now they just show up. No import process. It also happens nearly instantaneously, whereas there was a delay with the IFTTT method. The only thing I wish were different is the ability to rename the lists once they’re linked. I use “shopping list” for grocery store items and “to-do list” for wholesale club items."
B074PDF3ZY,AnyList,Shopping,Emily McBroom,5.0 out of 5 stars,skill works flawlessly,"Reviewed in the United States on January 5, 2022","I’m not sure why other reviewers are having problems setting up the skill but it has worked flawlessly for us since day one. I love asking Alexa to add items to specific lists whenever I think of them without having to pull my phone out or touch it when cooking and hands are dirty. That extra convenience means our lists are way more likely to be accurate once were at the store and using it while shopping. I’m considering paying for additional features, but we’ve used the free version for a few years just fine."
B074PDF3ZY,AnyList,Shopping,Amazon Customer,5.0 out of 5 stars,Awesome,"Reviewed in the United States on December 11, 2017","I subscribed to AnyList family thinking I could get my elderly parents to just add items via the app. Having the ability to just say “Alexa add ...” is awesome. The fact that it automatically updates all of us is a bonus. Even better is how my Apple Watch goes “bong” and tells me when my list has been modified. I can literally be at the grocery store and have items added without having to stop and take a call. No more trying to decipher texts from the spelling challenged either!As for whining about privacy, that went away when we entered the digital world. If you want privacy, stop using mobile devices, computers, Amazon Echo, etc. It is the price you pay for technological convenience. There’s no reason to leave a bad review because of it."
B074PDF3ZY,AnyList,Shopping,sweethomeavocado,4.0 out of 5 stars,Please add recipe support,"Reviewed in the United States on January 15, 2020","I love Anylist and we meal plan, shop and cook with it. with my echo show it would be much easier to cook with this skill supporting recipes to show my planned reicpe for today. instead i have to have 2 screens open in my kitchen to cook."
B074PDF3ZY,AnyList,Shopping,jorose1,3.0 out of 5 stars,Ability to Specify a list,"Reviewed in the United States on September 2, 2017","Good start but I would like to be able to add item to a specific list - ""Alexa add apples to Whole Foods list"""
B074PDF3ZY,AnyList,Shopping,Bob,3.0 out of 5 stars,No recipe feature,"Reviewed in the United States on November 16, 2021","Half of the app is useless on Echo Show.  Love the ability to add items to the grocery list from it, but otherwise the skill itself is worthless.  I can use my phone for that - and it shows the recipes."
B074PDF3ZY,AnyList,Shopping,Bryan Campbell,5.0 out of 5 stars,Yes!,"Reviewed in the United States on September 1, 2017","AnyList is my favorite app for grocery list. That said, I felt like Alexa integration was a missing feature. With this skill live, no other list app can touch AnyList. It's hands down the best.My wife and I have a shared grocery list. Whenever anything is added or removed, it's synced to all our devices so whoever goes to the store has the most up to date list. Now whenever we are running low on something while cooking, we just tell Alexa right then and like magic its on our list ready to go. This is an absolute delight.Great job AnyList!!"
B074PDF3ZY,AnyList,Shopping,Alexandra Musson,4.0 out of 5 stars,Works ok,"Reviewed in the United States on March 16, 2021","To the guy below me that said you can never delete an item off a list, it just crosses it out. Press on the item and swipe left, the delete button will pop up on the right."
B074PDF3ZY,AnyList,Shopping,Matthew C.,3.0 out of 5 stars,Multiple items,"Reviewed in the United States on December 31, 2017","Would be better if I didn’t have to say Alexa for every single item to add to my grocery list. It’s annoying and almost makes it not worth it. Why not “Alexa, let’s add multiple items to my grocery list” then you speak and keep adding. Then if no sound for 5-10 seconds Alexa asks if you’re done or you tell “Alexa, that is all” and that ends it. I ask Alexa to read my whole grocery list and she tells me the total items and the 5 most recently added then asks if I want to hear the rest. Smh."
B074PDF3ZY,AnyList,Shopping,TD,5.0 out of 5 stars,best out of all list apps,"Reviewed in the United States on February 23, 2020",I tried a few different list apps that pair with Alexa and this is the best. I use it for the grocery list and to-do list.
B074PDF3ZY,AnyList,Shopping,Jonathan B Cuthbert,5.0 out of 5 stars,Has worked flawlessly,"Reviewed in the United States on January 16, 2022",I don't know why this is only getting semi-good review this is the best part of AnyList and why I still pay for AnyList. Not only does it work with syncing the built-in lists that Alexa uses but you can add custom lists that also sync and it has been flawless.I just got an Echo Show and I'm not thrilled that the built-in list feature that Amazon built only shows a few items because the text is so large. I'd love if AnyList extended this skill by also creating their own display so I can see more than 3 grocery items at a time.
