skillid,skillname,category,reviewer,star,title,date,content
B07WQQF6GC,How Many Days,Utilities,Amazon Customer,1.0 out of 5 stars,4 more years,"Reviewed in the United States on August 19, 2019",you wont get rid of him for 4 more years!
B07WQQF6GC,How Many Days,Utilities,M. Martinez,1.0 out of 5 stars,dumb Politically motivates concept,"Reviewed in the United States on August 18, 2019",Really shouldn’t be designing apps that are based solely on your political agenda
B082KC5YG4,Sleep Mood: Forest Sounds,Utilities,isg,5.0 out of 5 stars,forest sounds,"Reviewed in the United States on March 11, 2020","Relaxing, perfect for sleep"
B082KC5YG4,Sleep Mood: Forest Sounds,Utilities,Matt,5.0 out of 5 stars,great,"Reviewed in the United States on January 9, 2022",great to fall asleep to.
B07CR7C6LR,IOU,Utilities,Dan,1.0 out of 5 stars,The least intuitive skill ive ever used,"Reviewed in the United States on January 17, 2021","Five minutes later, and i still can't get it to work. som documentation or better examples with all of the requirements would help."
B076BZR63F,School Kit,Utilities,Grnfrogday,4.0 out of 5 stars,Use for project management,"Reviewed in the United States on October 23, 2017",I am using the kits to make a list of what I need for projects. I converted the name of the person to the name of the project.  The kit I need is listed the day before deadline. Still working with the different projects.
B06X6GZDP4,Mr. Butler,Utilities,Amy,1.0 out of 5 stars,"Cool concept, bad implimentation. Bug explaination and instructions below.","Reviewed in the United States on September 1, 2019","if you tell it that you put something ""on"" something else then it triggers Alexas ""turn on"" function. So Alexa will cancel out butler and search for devices that she can turn on for you. (or at least that's what it seems like is happening) Which is super frustrating and probably a quick fix for an experienced programmer; a check to see if your using butler and then don't kick the user back out to alexa. This has apparently been a problem since the second top rated review which was posted in 2017, 2 years ago. So I'm disappointed that it hasn't been fixed and I don't think it will be fixed soon. If you plan to use this app, it will be good for you to know that you have to tell it you put stuff ""IN"" stuff because otherwise it bugs out. and it also doesn't seem to know the word ""near"" or ""under"". Just ""IN""Also there are a lot of glitches calling Mr. Butler up, almost everytime Alexa will not recognize that your trying to use the skill and ask if you want to use the skill. when you say yes. she just kinda goes ""just ask"" leaving me sitting here going ""Just ask what?"" and I still haven't figure it out. it would help if she spelled out the kind of questions you should ask for mr. Butler.over all since starting to write this review I have dropped my rating by a star and told Alexa to disable Mr. Butler. Maybe when I get more competent with programming I can make us all a better Butler."
B06X6GZDP4,Mr. Butler,Utilities,Dave Vigliotti,3.0 out of 5 stars,Need instructions,"Reviewed in the United States on August 28, 2017","As with everything else in life nowadays, there are no instructions with anything. Now that I have figured out that I need to say ""Alexa, tell Mr. Butler I PUT my so-and-so somewhere"" the skill works fine. Would it be so hard to PUT in the description you must use the word PUT to initially locate an item?"
B06X6GZDP4,Mr. Butler,Utilities,Bob R.,1.0 out of 5 stars,Largely useless at this point,"Reviewed in the United States on March 31, 2017","I told it to remember where five things were and every response was frustrating gibberish. E.g., ""I don't know where your RV bedroom is,"" or, ""I don't know where your on top of the microwave is."" I never got around to asking it to find anything because it never successfully stored any information.I like the concept a lot, so hopefully it will improve enough to be useful."
B06X6GZDP4,Mr. Butler,Utilities,Todd R. Hill,5.0 out of 5 stars,it does TOO work!,"Reviewed in the United States on May 29, 2019","the reviews are terrible for this, but you do have to say it correctly.  it is most useful when you are putting things in places you usually don't.  it is house wide, so you can ask in the bedroom about the thing you left in the kitchen"
B06X6GZDP4,Mr. Butler,Utilities,P36jet,4.0 out of 5 stars,Better than everything else.,"Reviewed in the United States on November 12, 2017",So far this skill is the only one that actually works. Keep your words and locations simple. Example: nail clippers in hall closet. Be patient and Mr. Butler will work.
B06X6GZDP4,Mr. Butler,Utilities,Brian Langlois,1.0 out of 5 stars,Very disappointing,"Reviewed in the United States on October 24, 2017","Had high hopes for this one, especially around Christmas hiding gifts. Unfortunately it only remembera one word so if you say Johnny's present is in the closet, only remembers present in the closet so not very helpful when hiding multipliers the same"
B06X6GZDP4,Mr. Butler,Utilities,andy ,1.0 out of 5 stars,Sucked,"Reviewed in the United States on July 17, 2017",Can't understand me.
B06X6GZDP4,Mr. Butler,Utilities,Don,1.0 out of 5 stars,Worthless,"Reviewed in the United States on September 28, 2017",Can't understand anything.
B06X6GZDP4,Mr. Butler,Utilities,A. Taylor,1.0 out of 5 stars,Doesn't understand anything,"Reviewed in the United States on August 17, 2017","I asked it to remember that my badge is in my backpack. It out my ""beedge"" in my backpack. That's not even a word! Then, it couldn't tell me where my badge or my beedge was!"
B06X6GZDP4,Mr. Butler,Utilities,Amazon Customer,3.0 out of 5 stars,Qirky,"Reviewed in the United States on February 24, 2017",Still a little quirky. It would be nice to see a list of where I put item.
B06X6GZDP4,Mr. Butler,Utilities,Dead,1.0 out of 5 stars,No.,"Reviewed in the United States on November 26, 2018","Seemingly installed itself without my authorization. Not even sure who to blame, but if this is the future then I opt out."
B06X6GZDP4,Mr. Butler,Utilities,Jamal,5.0 out of 5 stars,Works,"Reviewed in the United States on February 5, 2018",Works
B06X6GZDP4,Mr. Butler,Utilities,M. Mercer,1.0 out of 5 stars,Never approved this skill installation,"Reviewed in the United States on March 30, 2019",This junk showed up without me wanting it.
B06X6GZDP4,Mr. Butler,Utilities,Amazon Customer,4.0 out of 5 stars,Ok-doky.,"Reviewed in the United States on March 29, 2017",It's nice.
B07P7VYTX6,How Many Days,Utilities,polly purebred,5.0 out of 5 stars,Works great,"Reviewed in the United States on September 11, 2020","At first I rated this a 1 but am revising to a 5.  There are SEVERAL steps to set this up and I guess in the beginning I didn't get to the end.  Now have my ""how many days"" events scheduled."
B07HMDYPV4,Turkey Pile,Utilities,Gus,3.0 out of 5 stars,"This would be 5 stars, but it's somewhat difficult to use because when it tells you how to use it, it says alexa which triggers","Reviewed in the United States on July 23, 2019",her
B07HMDYPV4,Turkey Pile,Utilities,Deborah Cote,5.0 out of 5 stars,Very Cool ALexa skill for Turkey Pile.,"Reviewed in the United States on October 20, 2018",Great job.  Hope there’s more to come.Mike
B07NPP31GP,Ultimátum final,Utilities,Paul Velasquez,4.0 out of 5 stars,tiempo variable,"Reviewed in the United States on October 16, 2019","me a gustado mucho, seria muy bueno que se pudiera preconfigurar de 1 2 o 5 minutos y que empezara automaticamente para integrarlo a las rutinas.muchas gracias"
B07NPP31GP,Ultimátum final,Utilities,Juan Tomás,5.0 out of 5 stars,Excelente,"Reviewed in the United States on January 31, 2020",Me encanta
B07NPP31GP,Ultimátum final,Utilities,DIEGO CASTILLO GUASCA,5.0 out of 5 stars,esta buena,"Reviewed in the United States on February 9, 2020",deberia ser parte de las rutinas
B0721GCWQ6,Convert Yards to Feet,Utilities,M. Berely,1.0 out of 5 stars,Alexa does this already,"Reviewed in the United States on July 15, 2017","Alexa does this already, so no need for skill"
B08FCYD8BV,My Fish Feeder,Utilities,k0uk0n3i,5.0 out of 5 stars,why does it call me habibi?!?!?,"Reviewed in the United States on August 7, 2020","it works great, but it calls me / says habibi after everything it says. very confusing."
B073VBN2ZN,Canadian Holidays,Utilities,Highway420,2.0 out of 5 stars,"Half baked...Not me, the skill!","Reviewed in the United States on December 8, 2017",This works but only with basic commands. After a while it does the same as the other holiday app and just keeps offing me what phrases I can say.
B07VQBYN23,How Much Time We Got Left,Utilities,Chris,1.0 out of 5 stars,doesnt work,"Reviewed in the United States on December 3, 2019",i opened this and had other peoples events
B07VQBYN23,How Much Time We Got Left,Utilities,Kaitlyn Davis,1.0 out of 5 stars,Do not use this skill,"Reviewed in the United States on January 24, 2020",You cant overide the already input information
B07VQBYN23,How Much Time We Got Left,Utilities,Mary,1.0 out of 5 stars,who's timeline??,"Reviewed in the United States on September 22, 2019","I added this skill and when I started it, it was full of someone else's information."
B072TZ34WJ,Snowcone,Utilities,Travis L. Teague,5.0 out of 5 stars,And it begins...,"Reviewed in the United States on June 28, 2017","Nice! This has been a long time coming. We have been hacking around this restriction since day one. Great work, guys!"
B072TZ34WJ,Snowcone,Utilities,jjaquinta,5.0 out of 5 stars,Tells me what I want to know,"Reviewed in the United States on June 28, 2017","This is a very handy tool for getting reminders for events. It's one of the first, and most imaginative to use the messaging feature on Alexa. I just love seeing the little green ring light up and I know I'm not missing something. It's really doubled the use of my Echo!"
B06XT88T7J,BookMarker,Utilities,IceDevil200,1.0 out of 5 stars,does not work not worth the time and trouble,"Reviewed in the United States on June 12, 2019",HI ad trouble setting the bookmark initially and once the bookmark was set it was impossible to retrieve
B072WCVV9X,remember this,Utilities,JBTech,5.0 out of 5 stars,Irritating but has potential,"Reviewed in the United States on December 22, 2017",I like the idea of having an app remember little things I don’t want to note.IT DOES WORK.... I repeat IT DOES WORK. First breath because trust me I am aware as to how irritating this app is. You must say “Add” or “Add to list” then the thing you want it to remember. No pauses. Yes it is a bit odd in process but it works. I kept saying add and add to list like the bozos in the other review and it kept repeating what do you want to do next and the list was empty. Then I did as I said above and boom it works. Good luck folks.
B072WCVV9X,remember this,Utilities,L. Hoefling,4.0 out of 5 stars,Saves me from second guessing.,"Reviewed in the United States on July 16, 2017","No more wondering if I locked the front door or turned off the store's open sign. I tell Alexa at work to remember. If I second guess myself later, I can ask Alexa at home and hear ""the door was locked on (Saturday) night. Simple, easy, reassurance. Wish the instructions weren't repeated each time the skill is opened."
B072WCVV9X,remember this,Utilities,hadeeya,2.0 out of 5 stars,Needs more functionality,"Reviewed in the United States on September 2, 2017",I would like to be able to set up more than one list and have each list with a title you can ask for and add or take off items from the list instead of having to clear the whole list and only being able to have 1 list at a time.
B072WCVV9X,remember this,Utilities,GiseleS,5.0 out of 5 stars,Cool,"Reviewed in the United States on July 3, 2017",Pretty neat app....a bit like Alexa to do list but give you the option to remove items on the list by voice
B072WCVV9X,remember this,Utilities,Don Grant,4.0 out of 5 stars,Finally a verbal delete function,"Reviewed in the United States on March 16, 2018",You must say: add to my list (shop for or do something or whatever you want)Just ad to list doesn't work.  The key word seems to by my.Example:  Alexa:  what do you want to do?  ans.  add to my list wash car.If you say add wash car to my list it won't work.  It should but it doesn't.The best thing about this app is being able to delete it verbally.
B072WCVV9X,remember this,Utilities,Larry Kaser,5.0 out of 5 stars,Love that you can delete by voice!,"Reviewed in the United States on February 4, 2018","This is the only list skill I’ve sent that you can delete by voice, you just have to phrase it exactly as instructed. “Alexa, open Remember This and then Add To List....”"
B072WCVV9X,remember this,Utilities,Helen,1.0 out of 5 stars,the list is empty,"Reviewed in the United States on February 1, 2021",does not work at all. cannot create a list cannot add to list. can only launch the app say help amd clpse otherwise just get the list is empty message
B072WCVV9X,remember this,Utilities,Joe D. Thomas,1.0 out of 5 stars,Terribl,"Reviewed in the United States on July 27, 2017","You can't really talk to it in an interactive fashion. You have to read the entire list to delete something, not ready for prime time"
B072WCVV9X,remember this,Utilities,Carlos,2.0 out of 5 stars,Does not work on every ECHO,"Reviewed in the United States on July 6, 2020","Different Echos, Different routines. Different skill for different echos.  This one only works on Echo Dot"
B072WCVV9X,remember this,Utilities,RURx77,4.0 out of 5 stars,Please note!,"Reviewed in the United States on December 16, 2017","A few of people have reported this skill as not working.  My best guess, as to why they are having trouble, is that they are saying ""ADD"" and instead of ""ADD TO LIST"".  I have submitted an update to allow ""ADD"" to work, in the mean time use ""ADD TO LIST""."
B072WCVV9X,remember this,Utilities,Brian Williams,1.0 out of 5 stars,Poor Skill,"Reviewed in the United States on June 20, 2018",Keeps saying my list is empty after I have texts that show up in the app.
B072WCVV9X,remember this,Utilities,Amazon Customer,5.0 out of 5 stars,great,"Reviewed in the United States on July 22, 2017",great that you can verbally remove items
B072WCVV9X,remember this,Utilities,Not Much of a Cook,3.0 out of 5 stars,Jared to use,"Reviewed in the United States on July 29, 2017","I have to say a new item too fast, no time for hesitation.  It would be nice to be able to see the list."
B072WCVV9X,remember this,Utilities,Esther Bayla,1.0 out of 5 stars,Does not work,"Reviewed in the United States on December 20, 2017","It just keeps saying ‘the list is empty’ and when you get around it by saying what you want to add, it keeps repeating your Number 1 but still does not recognize the phrase ‘add to list’"
B072WCVV9X,remember this,Utilities,Amazon Customer,3.0 out of 5 stars,English AU needed,"Reviewed in the United States on December 26, 2018",English AU support is needed please. Alexa sounds so freaking horrible in English US i want to shove it in a bag and bury it in a graveyard to haunt others
B072WCVV9X,remember this,Utilities,Lisa SS,4.0 out of 5 stars,Easy to use,"Reviewed in the United States on August 10, 2017",Good to write the list first and then recite quickly
B072WCVV9X,remember this,Utilities,Anthony E,4.0 out of 5 stars,feedback,"Reviewed in the United States on August 29, 2017",Would like to see it will give you a list everything enabled and ask if you want to keep it.
B072WCVV9X,remember this,Utilities,Izzy,1.0 out of 5 stars,Remember this,"Reviewed in the United States on December 6, 2017",didn't work just kept repeating the list is empty!
B072WCVV9X,remember this,Utilities,Toni,1.0 out of 5 stars,Can't remember crap 😒,"Reviewed in the United States on April 3, 2019",this app is crap! Alexa does NOT remember anything she's supposed to!Alexa needs a Major Update!
B072WCVV9X,remember this,Utilities,Rosanna DeNicolo,1.0 out of 5 stars,Can't get remember this to work.,"Reviewed in the United States on January 18, 2018",Where do you send a text to.  No place to type on the app to send the list.  It doesn't accept verbal list.  Help!
B072WCVV9X,remember this,Utilities,Jennie Reck,1.0 out of 5 stars,Confusing,"Reviewed in the United States on February 18, 2018","I want it to be simple to keep track of reminders, not more complicated"
B072WCVV9X,remember this,Utilities,Crystal,1.0 out of 5 stars,Not working,"Reviewed in the United States on November 4, 2017",Never worked at all
B072WCVV9X,remember this,Utilities,Amazon Customer,1.0 out of 5 stars,"""Sorry something went wrong""","Reviewed in the United States on January 14, 2018","Does not work ! Always get the message ""Sorry something went wrong"""
B072WCVV9X,remember this,Utilities,John C. Wright III,1.0 out of 5 stars,Didn't work,"Reviewed in the United States on December 4, 2017",Didn't work.  Just kept repeating lisr is empty and couldn't understand that I was trying to add to it
B072WCVV9X,remember this,Utilities,lana,1.0 out of 5 stars,So frustrating,"Reviewed in the United States on October 13, 2017",I wish Alexa was more like Google
B072WCVV9X,remember this,Utilities,Ben Zaugg,1.0 out of 5 stars,Really bad,"Reviewed in the United States on February 27, 2018",Won't really save remonders.
B072WCVV9X,remember this,Utilities,Parimal,1.0 out of 5 stars,Didn't work,"Reviewed in the United States on November 4, 2017",No no no
B01N0MY1B6,Australia Public Holiday Calendar,Utilities,Lasantha Lakmal,5.0 out of 5 stars,Useful skill,"Reviewed in the United States on December 10, 2016",Love this skill and great work Shane. Enabled it on an Echo Dot 2nd Gen and works as described. Cheers from the ACT
B07QKBJKQX,Frenby Battery Checker,Utilities,Amanda,5.0 out of 5 stars,I love Frenby!,"Reviewed in the United States on October 25, 2019","It’s so awesome to know the battery level just my asking Alexa. I just got my Frenby and I can’t imagine my life without it now! No, I wasn’t paid for a review or anything. I had my doubts, but tried this device anyways. I’m glad that I did!"
B07ZXK185S,Due date,Utilities,Nathan Burton,1.0 out of 5 stars,bad,"Reviewed in the United States on June 15, 2021",the app decided to not open 5 min after downloading
B073PQ59YC,My Counter Ver2,Utilities,Robbyh,2.0 out of 5 stars,Reset,"Reviewed in the United States on September 22, 2017",Is there a way to reset the counter if there is will review higherH
B07Y581VV2,Full Battery,Utilities,DSM,5.0 out of 5 stars,On of the Most Useful apps gets better,"Reviewed in the United States on September 30, 2019","The full battery app solved the problem of forgetting that I had my Fitbit Ionic charging by sending me an email at selected points simply by opening the app and plugging it in. Now while its charging, I can can get updates by asking Alexa eliminating the need open the fitbit app or going downstairs to check the watch.  It really is good!"
B07Y581VV2,Full Battery,Utilities,Raechelle ,1.0 out of 5 stars,VeryFit just doesn't have access to Alexa apps,"Reviewed in the United States on October 27, 2021","It just doesn't support Watch with Alexa it's 98% with no connections, to app or the internet.I'm so frustrated  sending watch back app also counters way off the mark even the blood pressure I cannot trust it"
B07Y581VV2,Full Battery,Utilities,"""Todd""",1.0 out of 5 stars,did not work,"Reviewed in the United States on December 25, 2021",did not work
B07Y581VV2,Full Battery,Utilities,Rolando Berru,5.0 out of 5 stars,Cool!,"Reviewed in the United States on September 21, 2019",You need the full battery app for fitbit too! Do not forget!
B07Y581VV2,Full Battery,Utilities,Megan,1.0 out of 5 stars,didnt work,"Reviewed in the United States on March 11, 2020",kept twlling me alexa was unable to access skill
B07Y581VV2,Full Battery,Utilities,Bobby Love,5.0 out of 5 stars,Super useful!!!,"Reviewed in the United States on December 12, 2019","Great app, and a wonderful time saver.  And thanks for making it available for the Versa 2.  Kudos to Rolando!!!"
B07Y581VV2,Full Battery,Utilities,Tracy,4.0 out of 5 stars,Ups your step count lol,"Reviewed in the United States on June 1, 2020","After several times of going betwen Fitbit, Alexa, and Full Battery I finally got connected and it works great."
B07Y581VV2,Full Battery,Utilities,P. V. Cleave,1.0 out of 5 stars,Doesn't work,"Reviewed in the United States on November 2, 2019",Doesn't work after jumping through hoops
B07JKZD6HB,Lunar Calendar,Utilities,J9WI,1.0 out of 5 stars,does not work,"Reviewed in the United States on October 14, 2020",junk
B07JKZD6HB,Lunar Calendar,Utilities,Mike,5.0 out of 5 stars,great app,"Reviewed in the United States on January 28, 2019",awesome app
B073XKQT9G,Doomsday,Utilities,Brian Stark,5.0 out of 5 stars,Finally!!,"Reviewed in the United States on August 25, 2017",A skill to keep me in the loop of when the  Internet is going to poop
B073XKQT9G,Doomsday,Utilities,Ribhav,5.0 out of 5 stars,Fantastic skill!,"Reviewed in the United States on May 10, 2020","It works well, really easy to use!"
B073XKQT9G,Doomsday,Utilities,Aviral,5.0 out of 5 stars,Best skill of all time,"Reviewed in the United States on November 25, 2018",Doesn’t get better
B073XKQT9G,Doomsday,Utilities,Jonathan Xu,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on August 6, 2017",This skill is so good I want to cry
B073XKQT9G,Doomsday,Utilities,Shashank S.,5.0 out of 5 stars,Great app,"Reviewed in the United States on August 5, 2017",Super awesome app that tells you the exact time until the 2038 problem! Keep up the good work!
B089KN1H82,Morning Manifestations,Utilities,Openshaw,1.0 out of 5 stars,No. Just no.,"Reviewed in the United States on June 13, 2020","This is Alexa blithering off an incoherent list of, frankly, I don't know what."
B07VJ86WS2,Gong Timer,Utilities,Ben S,5.0 out of 5 stars,Simplicity is bliss... it starts with one command and ends on its own,"Reviewed in the United States on July 25, 2019","{""videoWidth"":0,""initialClosedCaptions"":""en,https://d2ta1n9p1mqwt6.cloudfront.net/closedCaptions/4b20706f-b7b2-4a5e-915f-1e36a17778c7.vtt"",""videoUrl"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/558f05d6-9605-465d-926f-4a73c8827ccf/default.jobtemplate.hls.m3u8"",""clientPrefix"":""vse_reviews_desktop_r163z869h7mb7k_1648491793019"",""awaConfig"":{""useUpNextComponent"":false,""initialVideo"":""R163Z869H7MB7K"",""shouldPreload"":true,""isChromelessPlayer"":false,""closedCaptionsConfig"":{""captionsOnTexts"":{""en"":""English (Automated)""},""captionsOffText"":""Captions off""},""isVideoImmersivePlayer"":false,""skipInitialFocus"":false,""disabledViewIds"":[""replayHint""],""customerId"":""0"",""containerId"":""vse_reviews_desktop_r163z869h7mb7k_1648491793019-player-62e24c9b-1066-4921-9ffb-fc6311da933f"",""requestMetadata"":{""marketplaceId"":""ATVPDKIKX0DER"",""clientId"":""VSE-US"",""method"":""cr_inline_review"",""requestId"":""X4Y6FXT48W0CC6E8DCKJ"",""pageAsin"":"""",""sessionId"":""138-3180517-0473853""},""shouldLoop"":false,""shouldDisableControls"":false,""alwaysSetInitialVideo"":true,""clientPrefix"":"""",""useAutoplayFallback"":false,""sushiMetricsConfig"":{""isRobot"":false,""clientId"":""VSE-US"",""videoAsinList"":"""",""weblabIds"":"""",""eventSource"":""Player"",""sessionId"":""138-3180517-0473853"",""refMarkers"":""vse_reviews_desktop_R163Z869H7MB7K_1648491793019_ref"",""placementContext"":""cr_inline_review"",""marketplaceId"":""ATVPDKIKX0DER"",""isInternal"":false,""endpoint"":""https://unagi-na.amazon.com/1/events/com.amazon.eel.vse.metrics.prod.events.test"",""requestId"":""X4Y6FXT48W0CC6E8DCKJ"",""customerId"":""0"",""sessionType"":1},""ospLinkCode"":"""",""languageCode"":""en"",""version"":"""",""shouldStartMuted"":false,""airyVersion"":""VideoJS"",""languagePreferenceStrings"":{},""enableInactiveFocus"":true,""isReactFactory"":false,""enableDelphiAttribution"":false,""shouldAutoplay"":false},""imageUrl"":""https://m.media-amazon.com/images/I/61kv5tlibwL._SY256._SY256.jpg"",""closedCaptionsConfig"":{""captionsOnTexts"":{""en"":""English (Automated)""},""captionsOffText"":""Captions off""},""needPlayerFactory"":false,""sushiMetricsConfig"":{""isRobot"":false,""clientId"":"""",""videoAsinList"":"""",""weblabIds"":"""",""eventSource"":""Player"",""sessionId"":""138-3180517-0473853"",""refMarkers"":""vse_reviews_desktop_R163Z869H7MB7K_1648491793019_ref"",""placementContext"":""cr_inline_review"",""marketplaceId"":""ATVPDKIKX0DER"",""isInternal"":false,""endpoint"":""https://unagi-na.amazon.com/1/events/com.amazon.eel.vse.metrics.prod.events.test"",""requestId"":""X4Y6FXT48W0CC6E8DCKJ"",""customerId"":""0"",""sessionType"":1},""mimeType"":""application/x-mpegURL"",""isMobile"":false,""videoHeight"":0}



   When you come home from work and want to meditate without using your phone, this is perfect. The gong sound is very realistic and I love all the additional commands.I've also used this timer for cooking and studying, since it doesn't need any command to stop, and you simply hear the gong again when it's done."
B07VJ86WS2,Gong Timer,Utilities,Carl Prior,1.0 out of 5 stars,No GONG,"Reviewed in the United States on August 10, 2019",Sounds & works like the standard timer - then - no gong!
B07VJ86WS2,Gong Timer,Utilities,Aaron 🤓,5.0 out of 5 stars,PERFECT,"Reviewed in the United States on August 19, 2019","I love this skill ,its a simple perfect goooooooong and it sounds exactly like a real Tibetan bowl gong,.All i say is ""Echo gong timer""then any time over a minute.Way better than the ones Alexa offers!"
B07VJ86WS2,Gong Timer,Utilities,heidi,5.0 out of 5 stars,simple gong works as advertised!,"Reviewed in the United States on February 23, 2021",Love it. The default timer sound (which I can't seem to change) is awful and absolutely not what you want while meditating. Gong Timer is what you want. Thank you!!
B08573M5JL,How Many Days,Utilities,Da Kine,1.0 out of 5 stars,Complete Waste of Time!,"Reviewed in the United States on February 25, 2022","IMHO, this should’nt be identified as a skill, rather it should identify as completely Worthless. I took the time to build the information for an upcoming event, NOT related to a past “Vaction in Florida” (which, by the way never happened) and Alexa has no data about my planned event. Last evening, I asked Alexa to open the skill, (had to listen to nonsense about the Florida vacation) asked Alexa to create an event and answered all her questions. Alexa created the event and correctly provided the number of days until, then promptly discarded the data. I asked Alexa about my event, and sure enough, up comes the Florida vacation and am told there are no other events!"
B08573M5JL,How Many Days,Utilities,lavage2,1.0 out of 5 stars,takes some finagling to work,"Reviewed in the United States on November 14, 2020","i added my event twice..nothing happened.update i have gotten it to work.. had to add same event twice,it will let you know it's duplicate then i delete the duplicate and viola its in there"
B08573M5JL,How Many Days,Utilities,FaerieTxn,1.0 out of 5 stars,"Doesn’t work, forgets easily","Reviewed in the United States on June 26, 2021",I asked how many days until certain birthdays and she rattles off Dec 11th which is no one’s birthday. Then she tells me about a Florida vacation that has supposedly already passed. Deleting.
B08573M5JL,How Many Days,Utilities,Ray N.,1.0 out of 5 stars,the worst skill ive used so far!,"Reviewed in the United States on November 30, 2020",I tried to make this skill work at least 4 times and it all failed miserably. I wish I could take back my time wasted on this. Be forwarned and use your time elsewhere. I would give it zero stars but i would not have been able to leave a review. stay away!
B08573M5JL,How Many Days,Utilities,Natalie G.,1.0 out of 5 stars,Worked for a day!...,"Reviewed in the United States on December 20, 2021",...Then lost my skill and I can't find where to add it back.
B08573M5JL,How Many Days,Utilities,Paula C.,1.0 out of 5 stars,no go,"Reviewed in the United States on February 27, 2021",doesn’t work
B08573M5JL,How Many Days,Utilities,RalphL,1.0 out of 5 stars,garbage,"Reviewed in the United States on November 19, 2020",this does not work
B08573M5JL,How Many Days,Utilities,L. Bartlett,1.0 out of 5 stars,Doesn't work on Echo Dot,"Reviewed in the United States on December 28, 2020",Doesn't work on Echo Dot but does work on Echo Show 5. WTH?
B08573M5JL,How Many Days,Utilities,M,1.0 out of 5 stars,nope,"Reviewed in the United States on April 18, 2021",worked when I first set it up.  Now it will only tell me a Florida vacation that I never had in the firt place has passed.
B08573M5JL,How Many Days,Utilities,Suzanne Fitzgerald,1.0 out of 5 stars,Florida vacation?  what Florida vacation?,"Reviewed in the United States on February 24, 2022",just what I said
B08573M5JL,How Many Days,Utilities,Solstice B Hurst,1.0 out of 5 stars,Does not work!,"Reviewed in the United States on May 2, 2021",This skill does not work when enabled. Alexa forgets all the dates and phrases you set up through the blueprint! Very disappointing.
B08573M5JL,How Many Days,Utilities,Phoenix,1.0 out of 5 stars,What the heck,"Reviewed in the United States on January 11, 2022",Keeps talking about a Florida vacation that wasn't planned and never occured
B08573M5JL,How Many Days,Utilities,Fireflower,1.0 out of 5 stars,Terrible,"Reviewed in the United States on February 19, 2021",Does not work!
B08573M5JL,How Many Days,Utilities,Mark,1.0 out of 5 stars,useless,"Reviewed in the United States on November 15, 2021",is also telling me about a past Florida vacation that I never had.
B08573M5JL,How Many Days,Utilities,Jeri Ann Taylor,1.0 out of 5 stars,Does bot work,"Reviewed in the United States on February 2, 2021","try to set it several times, and nothing...."
B08573M5JL,How Many Days,Utilities,njdiva,1.0 out of 5 stars,Disaster,"Reviewed in the United States on March 23, 2022",Stop telling me about a nonexistent Florida vacation and tell me about the one I'm really taking....wasted time.
B01N2XB5ZQ,Battery State of Charge,Utilities,Joseph K. Coleman,1.0 out of 5 stars,It will give you the wrong answers.  It says 12.5 volts is at a 40% state of charge.,"Reviewed in the United States on December 26, 2016","It says that 12.5 volts is at a 40% state of charge.  12.5 volts is actually at an 80% state of charge.  These results were consistent each time I asked it.  The app is consistent with it's responses, but they are not the correct responses.  Please fix and update.  Thank you."
B071NLG8G1,Voice Vault,Utilities,Aaresh Powvalla,1.0 out of 5 stars,Omg i hate this...,"Reviewed in the United States on September 18, 2018",I cant get it to say the phrase
B071NLG8G1,Voice Vault,Utilities,KJM,1.0 out of 5 stars,Better instructions needed,"Reviewed in the United States on May 7, 2017","Never could get it play recorded messages or react to recall or delete commands.  It is a nice concept for a skill.  I am sure it's user error, but just couldn't figure it out."
B074GYDNYQ,Toggl Timer,Utilities,setuid,1.0 out of 5 stars,"Toggl Skill is almost completely unusable with verbal commands, requires constant edits/corrections","Reviewed in the United States on November 29, 2019","Where do I begin?- Zero help inside the skill- No documentation anywhere on the web or Amazon for this skill- No way to contact the author, even Amazon has no record of the author- No way to start a timer with a given name- Starting a timer on existing projects doesn't work- Stopping the current timer is not supported- Adding tags, folders is not supported"
B074GYDNYQ,Toggl Timer,Utilities,Naomi,1.0 out of 5 stars,Warning! Not made by Toggl!,"Reviewed in the United States on June 4, 2020","This app was made by a third party (not Amazon, not Toggl). This app has an insecure login process that sends your Toggl credentials to a third party, so it is extremely insecure and dangerous."
B074GYDNYQ,Toggl Timer,Utilities,JUS,3.0 out of 5 stars,Alternative to Toggl Timer,"Reviewed in the United States on January 11, 2021","Can't speak to the experience others have had here (although seems pretty underwhelming), but I've so far had some good luck using the ""Zapier"" app and creating an integration with Toggl through that app. It's a pretty straightforward UI and so far hasn't hit any problems."
B074GYDNYQ,Toggl Timer,Utilities,Aaron Woods,1.0 out of 5 stars,possibly fishes login info,"Reviewed in the United States on October 10, 2021",amazon needs to do better at catching stuff like this
B074GYDNYQ,Toggl Timer,Utilities,quiet cobra,3.0 out of 5 stars,This incredibly annoying. Would be 5 stars otherwise,"Reviewed in the United States on January 11, 2018","It works well, but there's a bug.  Starting a timer by saying ""Ask Toggl timer to start"" will cause a countdown from 1:30 and then once that time is up, it starts counting up.  This incredibly annoying. Would be 5 stars otherwise, please fix"
